# schema=dynamics.v1
# stride=128
# time_cs=centiseconds_relative_to_onset
subject_id	label	site	time_cs	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
chb02_chb02_16_31	3	chb02	-4448	-0.01052830	-0.12641956	-0.09740668	-0.10582413	-0.00075990	-0.41525369	-0.08903214	0.45269217	0.01368776	-0.00660429	-0.13941459	-0.00109795	-0.02045717	-0.36424909	-0.10210933	0.34395661	0.07180629	0.00670852	-0.16526562	0.19339355	-0.01553285	-0.26952626	-0.06287774	0.21709846	0.11055198	0.11986738	-0.13941459	0.40284592	0.02878602	-0.16023069	-0.00076106	0.09024030	0.13476804	0.13318018	-0.13618322	0.16347178	0.08787784	-0.11651246	0.07443282	-0.02755656	0.15898409	0.18643141	-0.15880286	0.02134338	0.14696966	-0.13837158	0.10058721	-0.11816953	0.17351373	0.38612352	-0.15234010	-0.05346104	0.16174262	-0.07279423	0.10712581	-0.09098564	0.18320015	0.49262597	-0.16203424	-0.07590237	0.14696966	-0.07279423	0.07770211	-0.04567915
chb02_chb02_16_32	3	chb02	-4398	-0.37376914	-0.45923973	0.30974691	-0.84638790	-0.14848946	0.01464222	-0.20345760	0.10836289	-0.39798519	-0.51249096	0.26127625	-0.87630966	-0.18788401	-0.05822149	-0.23615059	-0.00037267	-0.38345556	-0.54577298	0.24511936	-0.83890745	-0.14356514	-0.13837158	-0.22961199	-0.02755656	-0.30112097	-0.55908579	0.25481349	-0.84638790	-0.09432195	-0.20394892	-0.19038040	-0.15441472	-0.28174813	-0.63896263	0.22249971	-0.91371187	-0.10909491	-0.35696272	-0.19038040	-0.49874400	-0.30596418	-0.66558824	0.18695456	-0.82394657	-0.09924627	-0.43711280	-0.14134092	-0.65278604	-0.26237528	-0.65893184	0.18695456	-0.74914215	-0.10909491	-0.47354466	-0.09557073	-0.86119587	-0.28174813	-0.78540351	0.15464078	-0.77158348	-0.18788401	-0.55369474	-0.12499442	-1.06960570
chb02_chb02_16_33	3	chb02	-4348	0.26069153	0.88535378	-0.11679495	-0.25543298	0.21591013	0.21866062	-0.04653125	-0.72527642	0.27522116	0.78550773	-0.10386944	-0.08338281	0.29469923	0.15308328	0.00250824	-0.57123437	0.25584832	0.70563089	-0.11679495	0.05874559	0.31439650	0.13851054	0.03847053	-0.41719233	0.29459401	0.56584641	-0.09417531	0.14851089	0.31439650	0.10207868	0.03847053	-0.22690509	0.24616189	0.40609273	-0.11033219	0.13355001	0.27500195	0.00006948	-0.00403036	-0.18159861	0.31881006	0.39277992	-0.11679495	0.17095222	0.35871537	-0.03636238	-0.00076106	-0.12723083	0.43504713	0.57250282	-0.05863015	0.29811973	0.46705038	0.00006948	0.06462492	0.01774992	0.45441997	0.66569247	-0.01985362	0.30560018	0.49167198	0.00006948	0.07770211	0.02681122
chb02_chb02_16_34	3	chb02	-4298	2.02846361	0.31955948	0.65227296	1.47254913	1.63411392	0.18951513	1.40176822	-0.08192434	2.00909076	0.25299545	0.65550433	1.47254913	1.68828143	0.27695159	1.40830681	-0.03661786	2.11564141	0.10655457	0.73628878	1.48002958	1.72767598	0.37167442	1.43119191	0.04493381	2.07689572	0.00670852	0.74598291	1.30049897	1.52577891	0.38624716	1.29061205	0.07211771	2.02362040	-0.01991710	0.73305740	1.32294029	1.43714117	0.37896079	1.24157256	0.09930160	1.99940434	-0.19298359	0.75567704	1.25561632	1.28448729	0.27695159	1.16637869	0.09024030	1.88316727	-0.43927052	0.73952015	0.95639863	1.01364976	0.10936505	0.95387425	0.05399511	1.75240057	-0.45258333	0.71043776	0.88159421	0.91023907	0.03650134	0.84598738	0.12648549
chb02_chb02_16_35	3	chb02	-4248	-0.95495448	-0.13973236	-0.47547788	-1.05584027	-0.85266704	-0.06550786	-0.64808227	-0.73433772	-1.00338659	-0.23957842	-0.52394855	-1.08576204	-0.86251568	-0.18208981	-0.68731385	-0.79776679	-0.94526806	-0.20629640	-0.51748579	-1.08576204	-0.77880226	-0.21852166	-0.63173577	-0.81588939	-0.89199273	-0.07982473	-0.47547788	-0.99599674	-0.73940771	-0.19666255	-0.55654189	-0.80682809	-0.93073842	0.00005211	-0.43993272	-0.97355541	-0.76895362	-0.22580803	-0.52384890	-0.80682809	-0.88230631	0.00005211	-0.40115619	-0.96607497	-0.70493748	-0.20394892	-0.48134802	-0.72527642	-0.81934457	-0.05319912	-0.35591690	-0.86134878	-0.64584565	-0.15294432	-0.44211643	-0.49874400	-0.75153961	-0.08648113	-0.30421486	-0.79402480	-0.55720791	-0.16023069	-0.40942344	-0.33564065
chb02_chb02_16_36	3	chb02	-4198	0.38661502	-0.73880868	-0.60796437	-0.05346104	-0.14848946	-0.39339457	-0.29826727	-0.32657936	0.37208538	-0.63896263	-0.59827023	0.12606957	-0.12879218	-0.43711280	-0.26557428	-0.28127287	0.37692860	-0.66558824	-0.58211335	0.17095222	-0.05985172	-0.48811740	-0.21980410	-0.25408898	0.39630144	-0.60568061	-0.54656819	0.32056106	-0.01553285	-0.48083103	-0.18711111	-0.16347601	0.43504713	-0.65227544	-0.55949370	0.41780681	-0.00075990	-0.45897192	-0.16422601	-0.07286304	0.39630144	-0.96512640	-0.55949370	0.26071752	-0.02045717	-0.43711280	-0.16095671	-0.04567915	0.42051750	-1.13153649	-0.57565059	0.32056106	-0.00075990	-0.37882183	-0.16422601	0.04493381	0.42051750	-1.17813132	-0.55949370	0.58237653	0.04355897	-0.28409900	-0.09230143	0.33489531
chb02_chb02_16_37	3	chb02	-4148	-0.15098142	-0.76543430	-0.21696766	-0.08338281	-0.24697583	0.20408788	-0.03018475	-0.12723083	-0.03474435	-0.50583456	-0.31390899	0.44772858	-0.15341378	0.24780611	-0.06614704	-0.01849526	-0.05411720	-0.45923973	-0.21373628	0.54497432	-0.05492740	0.26237885	-0.03345405	0.05399511	-0.05411720	-0.20629640	-0.15234010	0.39536548	-0.02045717	0.28423796	0.01231613	0.24428235	-0.01537151	-0.51914737	-0.20081077	0.48513079	-0.00568422	0.24051973	-0.03672335	0.34395661	-0.09286289	-0.72549588	-0.13941459	0.46268946	-0.01553285	0.15308328	-0.03999265	0.39832439	-0.09770610	-0.54577298	-0.12325770	0.06622603	0.00416442	0.14579691	-0.04653125	0.48893736	-0.07833326	-0.43261412	-0.19434802	0.35048283	-0.00568422	0.13851054	-0.12172513	0.57048903
chb02_chb02_16_38	3	chb02	-4098	0.06696308	0.72560010	0.17402905	0.14103045	0.17159126	0.41539265	0.22808987	0.49799866	0.06211987	0.44603115	0.31620967	-0.38260049	0.13712103	0.31338345	0.18231968	0.41644699	0.12508161	0.39943633	0.43577065	-0.75662259	0.05833193	0.31338345	0.14308809	0.38020180	0.09117914	0.53922080	0.12878976	0.37292416	-0.04507877	0.38624716	0.11039510	0.49799866	0.15898409	0.71228729	0.13525252	0.56741565	-0.02538149	0.48825636	0.13001090	0.57048903	0.21710263	0.91863580	0.23865660	0.50009167	-0.01060853	0.48096999	0.07770211	0.63391811	0.18804336	0.86538457	0.12555838	0.90403554	0.02386170	0.51740185	0.03847053	0.57955033	0.26069153	0.83210256	0.04800532	0.91899642	0.06818057	0.41539265	0.12020300	0.11742419
chb02_chb02_16_39	3	chb02	-4048	-0.08801968	0.18643141	-0.01015948	0.23079576	0.12234807	0.14579691	0.17251179	0.01774992	-0.19941353	0.03999053	-0.02631637	0.07370647	-0.09432195	-0.02178964	0.11693370	-0.10910823	-0.26721849	0.02667773	0.00276603	-0.20306988	-0.22727856	-0.10193972	0.08424071	-0.16347601	-0.35439629	-0.03988631	0.00922878	-0.47236579	-0.41440267	-0.23309440	-0.00076106	-0.21784379	-0.34955308	0.25965185	0.01569154	-0.50976800	-0.34546221	-0.17480343	-0.00403036	-0.13629212	-0.33502345	0.77885133	0.09324460	-0.37512005	-0.09432195	-0.01450326	0.11039510	0.04493381	-0.32049381	1.09835870	0.14817803	-0.42748314	-0.02538149	0.00006948	0.11693370	0.00868863	-0.30112097	1.09170230	0.20311145	-0.28535474	0.04848329	0.10207868	0.12674160	0.05399511
chb02_chb02_16_40	3	chb02	-3998	0.33818291	-0.00660429	0.07385634	0.40284592	0.04848329	0.59755193	0.21828197	0.55236644	0.25584832	0.04664694	0.05123669	0.32056106	-0.04015445	0.59755193	0.21174337	0.42550828	0.23647547	0.20640062	0.02861705	0.26819797	-0.01553285	0.64855653	0.23462847	0.37114050	0.28975079	0.10655457	0.01569154	0.33552195	-0.02045717	0.64127016	0.22808987	0.36207921	0.27522116	0.05995974	-0.00046535	0.33552195	-0.05000308	0.58297919	0.17905038	0.28958883	0.30428043	0.09324176	-0.00046535	0.43276769	0.03371033	0.54654733	0.17251179	0.32583402	0.33333970	0.06661615	0.02215429	0.39536548	0.09280216	0.57569282	0.14635739	0.38020180	0.32365327	0.28627746	0.05123669	0.32056106	0.12727239	0.68498839	0.13654950	0.42550828
chb02_chb02_16_41	3	chb02	-3948	0.08633592	-0.14638877	0.09647598	-0.09086325	-0.27159743	-0.02178964	-0.03018475	0.16273067	0.08633592	-0.31279886	0.11909563	-0.06094148	-0.34546221	0.05107408	-0.03999265	0.14460808	0.15414088	-0.35273728	0.11586425	0.05874559	-0.17311105	0.10207868	0.01558543	0.14460808	0.26553474	-0.13307596	0.17726043	0.23827620	0.03371033	0.13851054	0.10712581	0.20803716	0.23647547	-0.02657350	0.21603696	0.11858913	0.01401306	0.04378771	0.08424071	0.14460808	0.11539519	0.04664694	0.20957420	-0.14322635	-0.01553285	-0.10922609	0.03193193	0.03587252	0.07664950	0.14649299	0.19018594	-0.29283519	0.01401306	-0.21852166	-0.00076106	0.02681122	0.04274702	0.09324176	0.19018594	-0.36015916	-0.00075990	-0.24766715	-0.04326195	-0.01849526
chb02_chb02_16_42	3	chb02	-3898	0.32365327	-0.67224465	-0.28159521	-0.24047209	0.08787784	-0.10922609	0.01231613	-0.07286304	0.28006437	-0.69887026	-0.24928144	-0.17314811	0.07310488	-0.12379883	0.01231613	0.00868863	0.26069153	-0.81868553	-0.24928144	-0.04598060	0.03863465	-0.26952626	0.00250824	0.05399511	0.29459401	-0.87859316	-0.22343042	0.05126515	0.01893738	-0.46625829	-0.01056896	0.13554678	0.27037795	-0.83199833	-0.21050490	0.12606957	-0.04015445	-0.64841757	-0.01710756	0.08117900	0.27037795	-0.81202912	-0.22666179	0.17843266	-0.05985172	-0.85972234	-0.02691545	0.07211771	0.27522116	-0.76543430	-0.19757939	0.13355001	-0.05985172	-1.02002251	-0.00076106	0.03587252	0.23647547	-0.59236781	-0.14910873	0.33552195	-0.10417059	-1.10745897	0.03520123	0.09024030
chb02_chb02_16_43	3	chb02	-3848	-0.08317647	-0.53246017	-0.04570464	0.08118692	-0.12386787	0.05107408	-0.16422601	0.14460808	-0.07349004	-0.55242938	-0.07155566	0.00638250	-0.11894355	0.01464222	-0.15768741	0.07211771	-0.05896041	-0.56574219	-0.12972046	-0.01605883	-0.11894355	-0.09465335	-0.12826372	-0.00037267	-0.01537151	-0.46589614	-0.12648908	-0.00109795	-0.08447332	-0.20394892	-0.08903214	0.00868863	0.01853097	-0.43261412	-0.09740668	-0.13574590	-0.09924627	-0.28409900	-0.05633915	-0.00943397	0.03306060	-0.57239859	-0.11679495	-0.18810900	-0.11401923	-0.33510360	-0.03672335	-0.04567915	0.04274702	-0.71883947	-0.08771255	-0.20306988	-0.12386787	-0.29867175	-0.00076106	-0.00037267	0.04759024	-0.80537272	-0.06832428	-0.30031563	-0.14848946	-0.28409900	0.01885473	-0.06380175
chb02_chb02_16_44	3	chb02	-3798	-1.47317808	-0.96512640	-0.87940010	0.37292416	-1.10873161	-0.37153546	-0.44865503	-0.20878250	-1.35209780	-0.75877789	-0.86001183	0.55245476	-1.02009388	-0.46625829	-0.43230853	-0.25408898	-1.30850890	-0.47920894	-0.92140801	0.49261123	-0.99547228	-0.69213580	-0.50423311	-0.39906973	-1.58941514	-0.83199833	-0.96664730	0.16347178	-1.30078004	-0.88886783	-0.58923488	-0.41719233	-1.68627937	-0.77209070	-0.84708632	0.07370647	-1.40911506	-1.02002251	-0.48461732	-0.35376325	-1.58941514	-0.55908579	-0.84385494	0.06622603	-1.35002323	-1.23132728	-0.51731031	-0.43531492	-1.56035588	-0.56574219	-0.79538428	0.04378471	-1.30078004	-1.46449117	-0.50423311	-0.54405048	-1.33272495	-0.53911658	-0.70813708	0.01386294	-1.08411002	-1.53735488	-0.44538573	-0.62560215
chb02_chb02_16_45	3	chb02	-3748	0.45441997	-1.09159807	0.00922878	-0.19558944	0.18636421	0.16036965	-0.01383826	0.05399511	0.40114465	-1.39779264	-0.00046535	0.38040460	0.13219671	0.02921496	-0.03018475	0.02681122	0.36239896	-1.15816211	-0.00369673	0.17843266	0.19621285	-0.05093512	0.01558543	0.01774992	0.30428043	-0.57239859	0.00599741	0.11110868	0.27007763	-0.00721689	0.11039510	0.16273067	0.25100511	-0.08648113	0.03507980	0.22331531	0.28485059	0.05836045	0.13981880	0.33489531	0.14929767	0.90532300	0.03831118	0.05874559	0.18143990	-0.04364875	0.08751001	0.40738569	0.06696308	0.23968264	0.03507980	0.14103045	0.10265080	-0.06550786	0.03847053	0.47987606	0.02337418	-1.09159807	0.06416220	0.29811973	0.07802920	-0.06550786	0.00577754	0.45269217
chb02_chb02_16_46	3	chb02	-3698	0.50769530	0.93194861	0.36468034	0.59733742	0.35871537	-0.13837158	0.16270389	-0.00037267	0.49316566	1.04510747	0.41638238	0.34300239	0.16174262	-0.20394892	0.04827842	-0.19972120	0.64814842	1.71074783	0.51655509	0.11110868	0.29469923	-0.17480343	0.13981880	-0.22690509	0.71595338	0.56584641	0.56179438	-0.26291342	0.25530468	-0.21852166	0.12674160	-0.15441472	0.77891512	-0.17967078	0.62965331	-0.47984624	0.36363969	-0.01450326	0.22482057	0.07211771	0.74016943	-0.45258333	0.67166122	-0.78654436	0.30454786	0.06564682	0.19212758	0.12648549	0.76438549	-0.44592693	0.71366913	-0.74914215	0.45227743	0.29881071	0.27059076	0.28958883	0.75469907	-0.05985552	0.66196709	-0.86134878	0.39810992	0.45182450	0.22155127	0.28958883
chb02_chb02_16_47	3	chb02	-3648	-0.19941353	-0.91853158	-0.48194064	0.13355001	-0.47841881	0.10936505	-0.16422601	0.36207921	-0.20425675	-0.62564982	-0.44639548	0.07370647	-0.46364586	0.24051973	-0.17730321	0.38926310	-0.23815922	-0.31279886	-0.37530517	0.46268946	-0.44394858	0.28423796	-0.15114882	0.35301791	-0.23815922	0.29959027	-0.31390899	0.64222007	-0.38978108	0.38624716	-0.11845583	0.37114050	-0.25268886	0.29293387	-0.27836384	1.40522516	-0.40455403	0.42996539	-0.13153302	0.32583402	-0.33018024	-0.43261412	-0.25251281	0.76938758	-0.41440267	0.42996539	-0.14134092	0.16273067	-0.34470987	-0.25289122	-0.22989317	0.50009167	-0.37500812	0.49554273	-0.09884003	0.08117900	-0.33502345	0.11321097	-0.19757939	0.20087399	-0.37008380	0.52468822	-0.09557073	-0.02755656
chb02_chb02_16_48	3	chb02	-3598	0.08149271	0.31290308	0.08031909	-0.19558944	0.27007763	0.21137425	-0.00076106	0.35301791	0.09117914	0.80547694	0.09324460	0.18591310	0.27007763	0.16765602	-0.05960844	0.36207921	0.04274702	0.66569247	0.11263287	0.87411377	0.25038036	0.00006948	-0.09230143	0.27146624	-0.03958757	0.06661615	0.15787216	1.04616394	0.21098581	-0.05093512	-0.12172513	0.16273067	-0.07833326	-0.04654271	0.14817803	-0.24047209	0.15681830	-0.02178964	-0.14134092	0.11742419	-0.12192216	0.51925159	0.15787216	-0.47236579	0.07802920	-0.05093512	-0.14461022	0.04493381	-0.17519748	1.14495352	0.14817803	-0.89127055	0.04848329	-0.01450326	-0.11518653	0.02681122	-0.17035427	0.69897449	0.13848389	-0.98103585	0.06818057	0.05836045	-0.07922424	0.10836289
chb02_chb02_16_49	3	chb02	-3548	-0.39798519	1.79062467	0.40668825	0.20087399	0.17159126	0.32066982	-0.05306985	0.38926310	-0.41251483	1.51771212	0.43900202	-0.21803077	0.17159126	0.23323336	-0.05306985	0.30771142	-0.36892593	1.47111730	0.41638238	-0.81646613	0.25530468	0.11665142	-0.01383826	0.26240494	-0.30596418	0.97854343	0.49393545	-0.93615320	0.38826128	0.10936505	-0.00076106	0.24428235	-0.33502345	0.93860501	0.53917473	-0.86882922	0.33901810	0.16765602	-0.06287774	0.18991456	-0.34470987	0.93860501	0.47454718	-1.25033177	0.27500195	0.20408788	-0.10210933	0.05399511	-0.41251483	1.52436853	0.51009233	-1.63183431	0.09280216	0.13122416	-0.26230498	-0.18159861	-0.47063336	1.41120967	0.48100993	-1.66923652	-0.07954900	0.12393779	-0.34403746	-0.19065990
chb02_chb02_16_50	3	chb02	-3498	-0.79997172	0.45268755	-0.33006588	-0.22551121	-0.62122406	-0.72128129	-0.31134447	-0.63466345	-0.69342108	0.07992895	-0.29452073	0.30560018	-0.56705655	-0.51726289	-0.30480587	-0.67996994	-0.62561612	0.31955948	-0.33006588	0.44772858	-0.52766200	-0.46625829	-0.33096026	-0.87931847	-0.57234080	-0.54577298	-0.34299139	-0.83142701	-0.43902426	-0.50269015	-0.32115237	-1.03336051	-0.46094694	-0.83199833	-0.34622277	-1.65427564	-0.34546221	-0.40796732	-0.30153657	-0.96087014	-0.38345556	-0.35273728	-0.35591690	-1.82632580	-0.28144607	-0.40796732	-0.29172867	-0.79776679	-0.28659134	0.56584641	-0.34299139	-1.81884536	-0.18295969	-0.37153546	-0.23941989	-0.59841826	-0.19457032	1.16492273	-0.28805797	-1.50466680	-0.08447332	-0.16751706	-0.19691900	-0.31751806
chb02_chb02_16_51	3	chb02	-3448	0.40114465	0.31290308	0.22249971	1.00876173	0.10265080	0.37896079	-0.01056896	0.05399511	0.38177181	0.14649299	0.22249971	0.73198537	0.07310488	0.35710168	-0.01710756	0.07211771	0.32365327	-0.09979394	0.18049180	-0.05346104	0.00416442	0.34252893	-0.04326195	0.05399511	0.22194584	-0.26620403	0.14171527	-0.35267872	-0.01060853	0.38624716	-0.07922424	0.10836289	0.17351373	-0.45923973	0.18695456	-0.26291342	-0.08447332	0.42996539	-0.10210933	0.28958883	0.10086556	-0.63896263	0.21280558	-0.21803077	-0.12386787	0.40081990	-0.15114882	0.35301791	0.08633592	-0.46589614	0.25158211	0.23079576	-0.10909491	0.39353353	-0.13480232	0.41644699	0.11539519	0.11321097	0.27420176	0.42528725	-0.10417059	0.44453813	-0.12499442	0.45269217
chb02_chb02_16_52	3	chb02	-3398	0.06211987	-0.17967078	-0.03924188	0.30560018	0.05833193	0.00006948	0.02539333	0.19897586	-0.04927399	-0.29282964	-0.02954775	0.50757211	0.02386170	-0.02178964	0.01885473	0.09024030	-0.14129500	0.39277992	-0.10710082	-0.04598060	0.04355897	-0.10193972	0.00577754	-0.02755656	-0.10254931	0.87869738	-0.17495975	0.11858913	0.02386170	-0.31324449	-0.01383826	-0.00943397	-0.17519748	0.21305703	-0.15557148	0.58237653	-0.05985172	-0.43711280	-0.04653125	-0.00037267	-0.20425675	0.00005211	-0.14587735	0.67214184	-0.04507877	-0.38610820	-0.05633915	0.05399511	-0.19941353	-0.15970157	-0.11679495	0.82175068	-0.01060853	-0.31324449	-0.07268564	0.04493381	-0.21394317	0.54587720	-0.06832428	1.02372261	0.01401306	-0.20394892	-0.07922424	0.08117900
chb02_chb02_16_53	3	chb02	-3348	-0.10739252	-0.97178281	-0.08124979	0.05874559	0.02386170	0.23323336	0.02866263	0.54330514	-0.18004069	-0.45258333	-0.07801842	-0.53968977	0.03863465	0.27695159	0.05808632	0.47987606	-0.28174813	0.08658536	-0.12325770	-0.91371187	-0.01553285	0.29152433	0.00250824	0.27146624	-0.33986666	0.00670852	-0.12972046	0.23079576	-0.03523013	0.37896079	-0.02037686	0.19897586	-0.42704446	0.05995974	-0.13618322	0.32804150	-0.07954900	0.51740185	-0.05306985	0.18085327	-0.47063336	-0.44592693	-0.15557148	0.38788504	-0.16326242	0.65584290	-0.12826372	0.21709846	-0.48516299	0.01336492	-0.13941459	1.24065543	-0.18295969	0.72870662	-0.12499442	0.40738569	-0.55296795	-0.08648113	-0.12002633	0.11858913	-0.23220288	0.80885670	-0.11518653	0.57955033
chb02_chb02_16_54	3	chb02	-3298	-0.05411720	0.46600036	0.02861705	-0.15818723	0.04355897	-0.34967635	0.09731791	-0.10910823	0.03790381	0.53256440	0.03507980	0.70206360	0.02386170	-0.29138538	0.09077931	-0.10004694	0.05727666	0.23302624	-0.01339086	0.83671156	-0.06970036	-0.31324449	0.04827842	-0.16347601	0.10086556	-0.15970157	-0.02308499	0.24575664	-0.09924627	-0.32053086	0.03193193	-0.16347601	0.20257299	-0.36605008	-0.01985362	0.15599134	-0.09924627	-0.25495352	0.05481702	-0.13629212	0.24616189	-0.41930131	-0.03601051	-0.90623143	-0.11401923	-0.19666255	0.05808632	-0.14535342	0.28975079	-0.37936289	-0.06186153	-1.51214724	-0.13864082	-0.17480343	0.06135562	-0.10910823	0.40598786	-0.13973236	-0.06509291	-1.11568381	-0.16818673	-0.07279423	0.02866263	-0.10910823
chb02_chb02_16_55	3	chb02	-3248	0.03790381	0.49262597	-0.10386944	-0.05346104	0.13219671	0.71413387	-0.03018475	-0.08192434	0.03790381	0.73225650	-0.11356357	0.37292416	0.11249943	0.72870662	-0.04980055	-0.13629212	0.08633592	0.93194861	-0.11356357	-0.00109795	0.10757511	0.69956113	-0.06614704	-0.22690509	0.12508161	0.97854343	-0.12972046	-0.47984624	0.14696966	0.73599299	-0.00403036	-0.10004694	0.13961125	0.44603115	-0.11679495	-0.55465066	0.20113717	0.89629316	0.06789422	0.09930160	0.18804336	0.18643141	-0.06509291	-0.55465066	0.23068308	0.94729776	0.14308809	0.31677272	0.16867051	-0.31945526	-0.05539877	-0.18810900	0.23068308	0.88172041	0.17578109	0.40738569	0.18320015	-0.32611166	-0.01662224	0.86663333	0.25038036	0.81614307	0.21828197	0.50705996
chb02_chb02_16_56	3	chb02	-3198	-0.01537151	-0.17967078	-0.36237966	1.61467753	-0.06970036	-0.08008061	-0.03345405	0.14460808	0.01368776	-0.26620403	-0.31067761	1.11348792	-0.13371650	-0.06550786	-0.05633915	-0.04567915	-0.00568509	0.02002132	-0.30098348	0.19339355	-0.20265697	-0.13108521	-0.07268564	-0.14535342	-0.03474435	-0.73215228	-0.28159521	0.48513079	-0.24697583	-0.16023069	-0.08903214	-0.19972120	0.07180629	-0.09313754	-0.20081077	-0.09834369	-0.19773265	-0.20394892	-0.10864793	-0.31751806	0.08633592	-0.45923973	-0.17495975	-0.62945508	-0.20758128	-0.33510360	-0.16095671	-0.42625362	0.05727666	-0.85196754	-0.15880286	-0.51724845	-0.22727856	-0.37882183	-0.17076461	-0.64372475	0.12508161	-0.85862395	-0.13295184	-0.03850016	-0.21742992	-0.45897192	-0.21326550	-0.85213458
chb02_chb02_16_57	3	chb02	-3148	-0.17519748	-1.09159807	-0.36561104	0.91151598	-0.41932699	0.42267902	-0.18384181	-0.18159861	-0.10254931	-0.65893184	-0.38823068	-0.06094148	-0.37500812	0.32795619	-0.17730321	-0.23596639	-0.15098142	0.13318018	-0.38499930	-0.05346104	-0.34053789	0.24051973	-0.17730321	-0.29939547	-0.07833326	0.03333413	-0.39469344	-0.73418127	-0.24697583	0.03650134	-0.12499442	-0.30845676	-0.04443078	-0.93184439	-0.39469344	-0.43496358	-0.17803537	-0.10193972	-0.09557073	-0.20878250	-0.05411720	-0.60568061	-0.34622277	0.98632040	-0.06970036	-0.22580803	-0.05306985	-0.15441472	-0.03958757	-0.91187518	-0.34622277	0.29063929	-0.01060853	-0.51726289	-0.03999265	-0.11816953	-0.01052830	-0.75877789	-0.34299139	0.70206360	0.00908874	-0.75042677	-0.02037686	-0.20878250
chb02_chb02_16_58	3	chb02	-3098	-2.24324865	2.05022441	-0.01662224	-0.06094148	-0.34053789	-0.23309440	-0.55327260	-0.15441472	-2.17544370	0.97854343	-0.03277913	-2.23026967	-0.45872154	-0.29138538	-0.68077526	-0.05474045	-2.29168077	1.81059388	-0.00692811	-2.81374415	-0.56213223	-0.18937618	-0.71019895	0.04493381	-2.32558324	1.16492273	0.01569154	-2.15546525	-0.62122406	-0.20394892	-0.74616124	-0.02755656	-2.28683755	0.64572326	-0.00046535	-2.23775011	-0.67046725	-0.14565795	-0.79847002	-0.07286304	-2.35948572	1.17157914	0.01569154	-0.86882922	-0.69016452	-0.08008061	-0.78212353	-0.08192434	-2.41276105	0.46600036	-0.05863015	-0.31527651	-0.72463475	-0.21852166	-0.84424021	-0.27221158	-2.37885857	0.39277992	-0.04570464	-2.26767188	-0.64584565	-0.21123529	-0.84424021	-0.33564065
