ATTEMPT_INDEX	PARENT_V7_ORDINAL	CHECKPOINT_ROLE	DEPTH_DELTA	CHILD_U_OFFSET	CHILD_S_OFFSET	NODE_ID	CARRIER	STATUS	WORKER_RC	ELAPSED_MS	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	STDOUT_SHA256	STDERR_SHA256	SUMMARY_SHA256	C1_ORIENTATION_UNRESOLVED	C2_HULL_ORIENTATION_UNRESOLVED	EVENT1_CHARTS_CERTIFIED	EVENT2_CHARTS_CERTIFIED	HOMOGENEOUS_COMPUTATION_VALID	CERTIFICATE_PASS	PROBE_PASS
279	23	MASKED_TARGET	4	8	11	U07-0000000104_S08-0000000171	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17403	f5c6f117161561b762988eab59395855f4b0351a59199be22e6fb5938a7d3034	07de6a6d9a0d420bbfe57a17c771c9091b69944d5888bc15d4fef770b96ec967	c622e1459dcd56a91bcbadae75bb003c1f2d53bedc3342e861ff75bcf138f95e	14bd955b70dae3611275d8962c70a0727dfc76b3c957da825913a7e78f1694e2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
280	23	MASKED_TARGET	4	8	11	U07-0000000104_S08-0000000171	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16756	f5c6f117161561b762988eab59395855f4b0351a59199be22e6fb5938a7d3034	07de6a6d9a0d420bbfe57a17c771c9091b69944d5888bc15d4fef770b96ec967	77b0b2cfb10a11325ba8b95bcef4f4ff4ac997adf72e7fcbca768214041039f4	e76066b07988e997bc4fc60880087f55c41e767629ac0d3a2f4e38e0226bbf10	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
281	23	MASKED_TARGET	4	8	12	U07-0000000104_S08-0000000172	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17502	2f289dddde6298bed56469d379c17205712fd94938174016054a3bd9cc2e69d8	5e9f3df207b5108961dd511923a7f02060cc7f7da55f26445053c4188307651a	7b334d1c70a1c9de40cf251c749de0d9cafc00126730f04de90ef03d7ee44c63	e7a55ae3e6ba438860198ebfff388ec7123cc3922e4ef8e6d5d9e2660f86cacb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
282	23	MASKED_TARGET	4	8	12	U07-0000000104_S08-0000000172	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16697	2f289dddde6298bed56469d379c17205712fd94938174016054a3bd9cc2e69d8	5e9f3df207b5108961dd511923a7f02060cc7f7da55f26445053c4188307651a	1f2b239f7eb476ed3efa56848b37d6daa61f10c6dda707f291d268473355b3d2	dbb82ff91c5a40f7632c7e1fd204096380dc07d00666f3dbb393f26fb1f8784f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
283	23	MASKED_TARGET	4	8	13	U07-0000000104_S08-0000000173	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17663	11e42d45eb373cd39085baa7a8f4021e23672e57b29850eba67dbe792379f5fe	c22a01fe3e2c52cc0a7669f464fcdf68a98edccf55e74ef4af8d54c77dff6a60	4563eab8465065be73a05ea7da5ca2558ee9f309a5a9525537c5be2889a4244f	88c0356f8dcf411866221ca938f9453fb36daa583c7af9dbe5ed69687514f74d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
284	23	MASKED_TARGET	4	8	13	U07-0000000104_S08-0000000173	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16760	11e42d45eb373cd39085baa7a8f4021e23672e57b29850eba67dbe792379f5fe	c22a01fe3e2c52cc0a7669f464fcdf68a98edccf55e74ef4af8d54c77dff6a60	88256a03b08fb821006a98fb9d19432d182994e448afe82c66c26ea1a3f4fa38	43b5a6922bc1de79115b7dae9ad22544432b549746fd9c6fa06ba42118de6325	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
285	23	MASKED_TARGET	4	8	14	U07-0000000104_S08-0000000174	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17449	237e90a89647e0e1807766d88625060e2b92c51ddea5519063abedc86d89cef8	0e12a74f345e2398e341bbe5bcd64470f94e24b80667addb5ecfc0452f0cb105	d873121a72b91b4141dc71fa566c6d98af6fb6eb5c2ee12ef580aa880ea47145	9f038f5a91561a76aea9b9440028f2c0d958e211e0fe7aef2deeed020d200545	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
286	23	MASKED_TARGET	4	8	14	U07-0000000104_S08-0000000174	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16710	237e90a89647e0e1807766d88625060e2b92c51ddea5519063abedc86d89cef8	0e12a74f345e2398e341bbe5bcd64470f94e24b80667addb5ecfc0452f0cb105	9d1894373afbec17bbc31f495d96da3532038d2a700f3093cc9c98d1540fa1a6	6f459b1688694383d8f877ab983a7424f9f0390d22b2157d4780b20577e6c734	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
287	23	MASKED_TARGET	4	8	15	U07-0000000104_S08-0000000175	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17459	2f2db2f0e16151843804401cf0ff4ce24d6346b1f4d9031aeb6e921f0f28c1d1	1eb4d43dafda2b0a645241b7e2e1b9c0cad8a08aeffa96f5e3f9dfbf09baa4e0	e5336a7a6911372d6794a54d103e1adbfa76058cab77d3f4157a600b66ba7cd4	4cbf8fc4d2a74217775d29aa6edf23c91632db0782ec789c90a0e7b7939cc30e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
288	23	MASKED_TARGET	4	8	15	U07-0000000104_S08-0000000175	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16719	2f2db2f0e16151843804401cf0ff4ce24d6346b1f4d9031aeb6e921f0f28c1d1	1eb4d43dafda2b0a645241b7e2e1b9c0cad8a08aeffa96f5e3f9dfbf09baa4e0	dc1ce253ce68fbbd1b0be6a92684242dbf2b5df689d5194a5c4b9502b7a49ee7	ea3dc2c7728a4532f15bdb665d4f5469937e0229da5fa78d0381a27db16ff6e8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
289	23	MASKED_TARGET	4	9	0	U07-0000000105_S08-0000000160	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17397	c3261b112600d79d31c36e00c66023bf8038952846f9fec1e922f586285b09ea	3b6f167229a5bad6adb965c4bcd76bc9ad07c6069ae926a6675984945096390f	f162553e1e90c743fb7a60a2c128a97837d95999d22b02d765a9881dc2d3a389	9412064581c3cd44bf1c236e53fadea5a40ec1a608d7c28207e1eac3d7bcb01f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
290	23	MASKED_TARGET	4	9	0	U07-0000000105_S08-0000000160	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16770	c3261b112600d79d31c36e00c66023bf8038952846f9fec1e922f586285b09ea	3b6f167229a5bad6adb965c4bcd76bc9ad07c6069ae926a6675984945096390f	6dc0945d7e45b4e51df46a8a5f356a3bf4ccedcf29ab5266e00c44b887b495fd	74143a538e62d3e76d945ad0fe6c95b38f39aad3d34bb591d9ac33d5f2e3c8d7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
291	23	MASKED_TARGET	4	9	1	U07-0000000105_S08-0000000161	C0HORect2Set	DESCENDANT_PROBE_REJECTED	0	17393	c3ecd47e7d9bdade0a963df73f53ac7a2cce91d0d63d66b5f5869eff57da9b95	680f03a4f5496aaaec3453f753b5727db26a1cadd36873be54a0b64742c287a5	bffad23b075eda9028aca61dfe0f7ecb4134f2db3d26f436bed595b45247eb2b	2041f2677d583e46b0341f9fd39b32a550babe686fb0c943df12ea056615c4eb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
292	23	MASKED_TARGET	4	9	1	U07-0000000105_S08-0000000161	C0Rect2Set	DESCENDANT_PROBE_REJECTED	0	16697	c3ecd47e7d9bdade0a963df73f53ac7a2cce91d0d63d66b5f5869eff57da9b95	680f03a4f5496aaaec3453f753b5727db26a1cadd36873be54a0b64742c287a5	cb753f16e8e74bb9597dd4595fb291444ab2a30b6d2e653e03439b7e04c82c40	1cb6c17bb737ebbbdad6176d715626005e363b8fbe152c703fa097dd833a763a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	225cdb9d16e19f2a333fa1b0f8255f2a2b10d8f79f67a7d0c944d7d9076ec2e3	true	true	true	false	false	false	false
293	23	MASKED_TARGET	4	9	2	U07-0000000105_S08-0000000162	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17380	26eb8042cc623114c90650452d91e679ead196e138713b95d94eb155594c58de	362d11ffa78211f5d18a87c98e1549b91900907ac079c5d0aa5750fc1112bb27	c60349a645d1a58fe08c3b526f173be79ed1c8ecb4d02edea980c7a0e3efa937	0730a8daf182b1a6cdbbf82f68cdbefaa44630c24a700bfefca5b7cc5a52ced9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
294	23	MASKED_TARGET	4	9	2	U07-0000000105_S08-0000000162	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16724	26eb8042cc623114c90650452d91e679ead196e138713b95d94eb155594c58de	362d11ffa78211f5d18a87c98e1549b91900907ac079c5d0aa5750fc1112bb27	9e0b6b377709d075d9dd6c41123d61950d4213c0c22b0728f1cf0117cac7916e	e400e1282408b48266060e756e0969e445a344af3698d1b5e51a4a04df3d9312	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
295	23	MASKED_TARGET	4	9	3	U07-0000000105_S08-0000000163	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17537	feb3d7ca5e90a3167cfcbf6dcfb215ce228888507e5fded0a44e0c827cedeac8	e2daba8c10a7403acda31cae8f579434c7833b49a0807f7ba6b7e07b945f46e8	38167bae25634f343c83c2892f8f1e0e81ad40015250f728f8c2ab3f0bca30d6	9a57e7cd39bbaa2af28b67d9c94703db885d5a345e2582e3160fe6867f637de9	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
296	23	MASKED_TARGET	4	9	3	U07-0000000105_S08-0000000163	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16699	feb3d7ca5e90a3167cfcbf6dcfb215ce228888507e5fded0a44e0c827cedeac8	e2daba8c10a7403acda31cae8f579434c7833b49a0807f7ba6b7e07b945f46e8	707073c2471fda58a127cc637b3ef4bf663eb12a601df79d7468953da687719e	83d23ee1d2ab0d072521aac20b8ce3fc5a7adc0d97e3710588e8ddaba832fa70	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
297	23	MASKED_TARGET	4	9	4	U07-0000000105_S08-0000000164	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17431	a95835fbcee8d0c26fd3e63d240c62eac69f546046d79bea08abee896b583438	4219ca26a82c9e3ba0f56632e4a53229e5f583b8017ccc7372cd77cbaa9b1f64	478ec6fb156392f960abfbd0d56b9250ca0d2a0570dc606524762ae4c5621ff8	6a782c6b3e1e4f6bfc03fecf7a5121a92d7b718ada335bcd3115bb1565eb2e27	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
298	23	MASKED_TARGET	4	9	4	U07-0000000105_S08-0000000164	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16779	a95835fbcee8d0c26fd3e63d240c62eac69f546046d79bea08abee896b583438	4219ca26a82c9e3ba0f56632e4a53229e5f583b8017ccc7372cd77cbaa9b1f64	d47cda56cdbde5afa21f64e539f48071063b92da010a32a7a10cf07e7f4c946a	362ef5c5e48844918e3ce71f17d9dc9c9693e6f6e3935cd95b012efe387da381	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
299	23	MASKED_TARGET	4	9	5	U07-0000000105_S08-0000000165	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17420	0ca68012fd25b31568886d2aba816210a6f0c4d4e11e6c3ec2e71c1e04a13f96	b6fa6f8a9bd61e07afcf8aacc8ebd69aa506d9bf60c0c99d482a0e712fa94529	6e22055f8ff8087f3d72b0358345924c3a23906e281a1ffa8e40098645afb775	c7d79bbe8342ed0d5f287aa2d82c6730c3dc8453d5d7ccd4e2d0440c581d08bb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
300	23	MASKED_TARGET	4	9	5	U07-0000000105_S08-0000000165	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16706	0ca68012fd25b31568886d2aba816210a6f0c4d4e11e6c3ec2e71c1e04a13f96	b6fa6f8a9bd61e07afcf8aacc8ebd69aa506d9bf60c0c99d482a0e712fa94529	a776e5ea2f97823e03eeb6712afcfcb478523dd3d0f2ca2b62797ad149dc940f	80293515d2479e7e8adfdc18a22e77cc6731c53e3d447066311f977ac8509074	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
301	23	MASKED_TARGET	4	9	6	U07-0000000105_S08-0000000166	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17453	7d8c87f463817cdd6e8065b2d22b441573295e15b72a75b81a3370576cd89b6a	e00fbbdc9acd5dc512305b1077cd586a1895e6a9d8b05045801c01b9d5f06ddf	8046428f420f4b0dae0530f5fa16fdf158b7de9e800e23d005d412406fc3d874	ada99180cf859012996ab3b399cdf6e16a020bc8cff70ab5fdef862a8aff443e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
302	23	MASKED_TARGET	4	9	6	U07-0000000105_S08-0000000166	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16748	7d8c87f463817cdd6e8065b2d22b441573295e15b72a75b81a3370576cd89b6a	e00fbbdc9acd5dc512305b1077cd586a1895e6a9d8b05045801c01b9d5f06ddf	00c7f01bfe47dd3676623bed01c2210aac2f4e38ee1d6cd540ebd0fa92b7693c	c102661feffcd65f2bb6e1c019e241652a6c14b2232e853a91fa315558314a25	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
303	23	MASKED_TARGET	4	9	7	U07-0000000105_S08-0000000167	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17407	d40ecfafbb8e14d8057dcfdf54d74e80d03999924afbbd1300b533be77c1bc00	50451f032adf15750791f1e4c51fb0c3beaa57273eda4ce91629553a7d36e154	42f17325344939c58c827c90ccd6b84819307432a5928c3d0f596f9e874402be	4a5870e7ef09e1c6d6202a05a4cc7c22471b9adb9e7935dd098c6f5e30efdf9b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
304	23	MASKED_TARGET	4	9	7	U07-0000000105_S08-0000000167	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16702	d40ecfafbb8e14d8057dcfdf54d74e80d03999924afbbd1300b533be77c1bc00	50451f032adf15750791f1e4c51fb0c3beaa57273eda4ce91629553a7d36e154	d29a30adb0cbf8ca8e81eea0478cbd0651f3de61deccb3c0c7ace432648b70fa	6b6429eb80850fb6be2099c18adbbe9ccefa1063cac6e3cbdc194d4eeaef963e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
305	23	MASKED_TARGET	4	9	8	U07-0000000105_S08-0000000168	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17380	c707211089be60f70303bdafe85fd6f3d95afe078800cc7e5afcd502fb8a56f5	b14cd785549307593d4e394427bf6a46b4f4d3a146c0b1292fcdac3dca563693	5b9136d64727580fba6dce5ae8451d4b0094f392ff167060edaf93185295c595	c53e305eb815433cd19cc3905572401468030d8cbd6783a15cfae512c130fa8c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
306	23	MASKED_TARGET	4	9	8	U07-0000000105_S08-0000000168	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16716	c707211089be60f70303bdafe85fd6f3d95afe078800cc7e5afcd502fb8a56f5	b14cd785549307593d4e394427bf6a46b4f4d3a146c0b1292fcdac3dca563693	8c70c291841a3a2053f5568e5b8e9b57f6ccbc5a4221c4157d72366a4f3cb951	c4ce94daabb109990d3b1762b10078310cc88d1310bcc29725df2808917b8a28	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
307	23	MASKED_TARGET	4	9	9	U07-0000000105_S08-0000000169	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17424	e1648053f4e3f83a885ac356ae15829fa2de078db433353086412a4bf25c7b48	bb74f436e3da26780a8200678809abb46708e210a2ac6d89e6c936f6879f42b6	5e69e6743fe8da4da28fcc151d310593a69d7a1c7f93030a94b40bff11b66d14	6da2cb8652963727ef3b9bdee7bd06a7f26dfee866838d8d955cc58433d5ceb5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
308	23	MASKED_TARGET	4	9	9	U07-0000000105_S08-0000000169	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16697	e1648053f4e3f83a885ac356ae15829fa2de078db433353086412a4bf25c7b48	bb74f436e3da26780a8200678809abb46708e210a2ac6d89e6c936f6879f42b6	3d4ec43580e82427ee6d7aab22e3e965882c911340cf5d57c7eeda76d569a836	ca36aa1cb0858acff3ce22774048bd02429f9175e48c968268bf8ae851955394	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
309	23	MASKED_TARGET	4	9	10	U07-0000000105_S08-0000000170	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17421	d2060a84b0445e3572b3600ea6cf0922be98f690957dfb503a1ef13534314eee	3093b7252511b0ee3bdae81f63af6afd8cc5e1fb836ae1f9da51f1e7959a7815	4f186e1c64cb6d8555609d0a301ebfccef1ea21a5a67c50ee969e150b184dbba	4fbd7e94304c48a006f86d2311537c0dda750cfe931f50c1706b4fa2e36afdc1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
310	23	MASKED_TARGET	4	9	10	U07-0000000105_S08-0000000170	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16761	d2060a84b0445e3572b3600ea6cf0922be98f690957dfb503a1ef13534314eee	3093b7252511b0ee3bdae81f63af6afd8cc5e1fb836ae1f9da51f1e7959a7815	50452b90ba5753c4ca2f8ae81c010a53d6b0ab761bbee9aa35105618ce68a808	4856cab2d819dba219709000aec6ded87e245850e847e58f345a2f1fb6d16f0d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
311	23	MASKED_TARGET	4	9	11	U07-0000000105_S08-0000000171	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17390	2635d17f392d5d1048d9d6b50b2d819a609e14ea2977929f3242f7311cdcefb4	9e6399cecb4c54e9bffb7978f5678dd16e0abab0687556f31bad8d56a90aff86	80065874f875a180d214d8f7b6163d49cb592c7058d5e5ef109db567fc506a04	040727cfda96eac302e1b3c989027b5aac62a9195b804a93aac009692ad7e1cb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
312	23	MASKED_TARGET	4	9	11	U07-0000000105_S08-0000000171	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16739	2635d17f392d5d1048d9d6b50b2d819a609e14ea2977929f3242f7311cdcefb4	9e6399cecb4c54e9bffb7978f5678dd16e0abab0687556f31bad8d56a90aff86	d8668ede4c85b92c1ecbacb2b18acfd02c2fbe18c221ce2e26918fedc8bf719c	ef13f0efbb608392f0897e8bf2b98aa86ea547efafb28dcf73a88cb318cd0295	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
313	23	MASKED_TARGET	4	9	12	U07-0000000105_S08-0000000172	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17469	b4427e25d3f3e170e4e278285209640918689de5e943f661ff1985622f10b0aa	8341d55324ede3a7c8b8cb38c4d98d62eb69429d8c927006a370efc9ec10397a	ffdec5aa67fa8f76f6f8b374d72afa74d26c735c92b0f82f6700e595bda2e068	f440c35195b24deaab33508e122864d198321f717df58c4a0e6574debf14c997	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
314	23	MASKED_TARGET	4	9	12	U07-0000000105_S08-0000000172	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16686	b4427e25d3f3e170e4e278285209640918689de5e943f661ff1985622f10b0aa	8341d55324ede3a7c8b8cb38c4d98d62eb69429d8c927006a370efc9ec10397a	f1c88729891f1616de34e0a1b4546bc8a7b7adb9450370abbb3b119d3a34f2ff	e664e831a787bc0b0ea14014c5707e693d730d6c8a8f59bb06b2798533ddd1fc	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
315	23	MASKED_TARGET	4	9	13	U07-0000000105_S08-0000000173	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17422	d0bdef8abc32c891bb46feac9af6ff084ca1465bad4cd5c47970ed3c5b90d371	308fb171d3d9087a7c6994a0acd532b5b0c9e9f663e51ac265572357c10133c5	7d9eae7f0c9aa66539e0c3af06b4c7aac22ac86608a3457c19968908f96a4de5	3ab1d49990ccc394572757943417565a39e0a01ed464fa5d6c6c20cb59c7bdb2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
316	23	MASKED_TARGET	4	9	13	U07-0000000105_S08-0000000173	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16767	d0bdef8abc32c891bb46feac9af6ff084ca1465bad4cd5c47970ed3c5b90d371	308fb171d3d9087a7c6994a0acd532b5b0c9e9f663e51ac265572357c10133c5	c5a3f172dbc33f38201ac9269f95cc0ea505537a212816fb0b121df64c773237	6ca55935a63d732d4cce3d5b8e7be6ce8fca1046bf73348bb4ec85463969c727	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
317	23	MASKED_TARGET	4	9	14	U07-0000000105_S08-0000000174	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17904	cb53485fe77b91f090d6ec95a5d57cb47d8cd6c7f04cce788c0d6be69016ad3a	5cddb1ccc2749b1da4f5305638849d5974cbb1d8991c5a20abdd1d9c596f35b9	a56e5c051b7fbd85f03796177419b7f0874b06cf69897e028dd4034685d198d1	95aaebd88499de447b771684fc25f895cfa216840e68e10f17d3b221d170f400	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
318	23	MASKED_TARGET	4	9	14	U07-0000000105_S08-0000000174	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16694	cb53485fe77b91f090d6ec95a5d57cb47d8cd6c7f04cce788c0d6be69016ad3a	5cddb1ccc2749b1da4f5305638849d5974cbb1d8991c5a20abdd1d9c596f35b9	9a2282265e87dfa52dcfb1daef76006b55899b0d995f00208de3a1b1344baac7	5462afdd497a16c702fc5ea041a4e727b09c4cbfb41e46c8c602e222ba08b07c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
