id	ontology	iri	label
485	mouse	http://mouse.owl#MA_0000487	articular cartilage
486	mouse	http://mouse.owl#MA_0000488	heart apex
487	mouse	http://mouse.owl#MA_0000489	outflow tract myocardium
488	mouse	http://mouse.owl#MA_0000490	outflow tract endothelium
489	mouse	http://mouse.owl#MA_0000491	outflow tract pericardium
490	mouse	http://mouse.owl#MA_0000492	outflow tract smooth muscle
491	mouse	http://mouse.owl#MA_0000493	back blood vessel
492	mouse	http://mouse.owl#MA_0000494	back bone
493	mouse	http://mouse.owl#MA_0000495	back connective tissue
494	mouse	http://mouse.owl#MA_0000496	back muscle
495	mouse	http://mouse.owl#MA_0000497	back nerve
496	mouse	http://mouse.owl#MA_0000498	back skin
497	mouse	http://mouse.owl#MA_0000499	lower back blood vessel
498	mouse	http://mouse.owl#MA_0000500	lower back bone
499	mouse	http://mouse.owl#MA_0000501	lower back connective tissue
500	mouse	http://mouse.owl#MA_0000502	lower back muscle
501	mouse	http://mouse.owl#MA_0000503	lower back nerve
502	mouse	http://mouse.owl#MA_0000504	lower back skin
503	mouse	http://mouse.owl#MA_0000505	upper back blood vessel
504	mouse	http://mouse.owl#MA_0000506	upper back bone
505	mouse	http://mouse.owl#MA_0000507	upper back connective tissue
506	mouse	http://mouse.owl#MA_0000508	upper back muscle
507	mouse	http://mouse.owl#MA_0000509	upper back nerve
508	mouse	http://mouse.owl#MA_0000510	upper back skin
509	mouse	http://mouse.owl#MA_0000511	trunk blood vessel
510	mouse	http://mouse.owl#MA_0000512	trunk bone
511	mouse	http://mouse.owl#MA_0000513	trunk connective tissue
512	mouse	http://mouse.owl#MA_0000514	trunk muscle
513	mouse	http://mouse.owl#MA_0000515	trunk nerve
514	mouse	http://mouse.owl#MA_0000516	trunk organ
515	mouse	http://mouse.owl#MA_0000517	trunk skin
516	mouse	http://mouse.owl#MA_0000518	abdomen blood vessel
517	mouse	http://mouse.owl#MA_0000519	abdomen connective tissue
518	mouse	http://mouse.owl#MA_0000520	abdomen muscle
519	mouse	http://mouse.owl#MA_0000521	abdomen nerve
520	mouse	http://mouse.owl#MA_0000522	abdomen organ
521	mouse	http://mouse.owl#MA_0000523	abdomen skin
522	mouse	http://mouse.owl#MA_0000524	abdomen/pelvis/perineum blood vessel
523	mouse	http://mouse.owl#MA_0000525	abdomen/pelvis/perineum bone
524	mouse	http://mouse.owl#MA_0000526	abdomen/pelvis/perineum connective tissue
525	mouse	http://mouse.owl#MA_0000527	abdomen/pelvis/perineum muscle
526	mouse	http://mouse.owl#MA_0000528	abdomen/pelvis/perineum nerve
527	mouse	http://mouse.owl#MA_0000529	abdomen/pelvis/perineum organ
528	mouse	http://mouse.owl#MA_0000530	abdomen/pelvis/perineum skin
529	mouse	http://mouse.owl#MA_0000531	pelvis blood vessel
530	mouse	http://mouse.owl#MA_0000532	pelvis bone
531	mouse	http://mouse.owl#MA_0000533	pelvis connective tissue
532	mouse	http://mouse.owl#MA_0000534	pelvis muscle
533	mouse	http://mouse.owl#MA_0000535	gluteal muscle
534	mouse	http://mouse.owl#MA_0000536	iliac region muscle
535	mouse	http://mouse.owl#MA_0000537	pelvic girdle muscle
536	mouse	http://mouse.owl#MA_0000538	perineal muscle
537	mouse	http://mouse.owl#MA_0000539	urogenital muscle
538	mouse	http://mouse.owl#MA_0000540	female urogenital muscle
539	mouse	http://mouse.owl#MA_0000541	male urogenital muscle
540	mouse	http://mouse.owl#MA_0000542	pelvis nerve
541	mouse	http://mouse.owl#MA_0000543	pelvis organ
542	mouse	http://mouse.owl#MA_0000544	female reproductive gland/organ
543	mouse	http://mouse.owl#MA_0000545	male reproductive gland/organ
544	mouse	http://mouse.owl#MA_0000546	pelvis skin
545	mouse	http://mouse.owl#MA_0000547	chest bone
546	mouse	http://mouse.owl#MA_0000548	chest muscle
547	mouse	http://mouse.owl#MA_0000549	chest blood vessel
548	mouse	http://mouse.owl#MA_0000550	chest connective tissue
549	mouse	http://mouse.owl#MA_0000551	chest nerve
550	mouse	http://mouse.owl#MA_0000552	chest organ
551	mouse	http://mouse.owl#MA_0000553	chest skin
552	mouse	http://mouse.owl#MA_0000554	thoracic cavity blood vessel
553	mouse	http://mouse.owl#MA_0000555	thoracic cavity connective tissue
554	mouse	http://mouse.owl#MA_0000556	thoracic cavity nerve
555	mouse	http://mouse.owl#MA_0000557	thoracic cavity organ
556	mouse	http://mouse.owl#MA_0000558	thorax blood vessel
557	mouse	http://mouse.owl#MA_0000559	thorax bone
558	mouse	http://mouse.owl#MA_0000560	thorax connective tissue
559	mouse	http://mouse.owl#MA_0000561	thorax muscle
560	mouse	http://mouse.owl#MA_0000562	thorax nerve
561	mouse	http://mouse.owl#MA_0000563	thorax organ
562	mouse	http://mouse.owl#MA_0000564	thorax skin
563	mouse	http://mouse.owl#MA_0000565	mesothelium
564	mouse	http://mouse.owl#MA_0000566	parietal mesothelium
565	mouse	http://mouse.owl#MA_0000567	visceral mesothelium
566	mouse	http://mouse.owl#MA_0000568	head/neck blood vessel
567	mouse	http://mouse.owl#MA_0000569	head/neck bone
568	mouse	http://mouse.owl#MA_0000570	head/neck connective tissue
569	mouse	http://mouse.owl#MA_0000571	head/neck muscle
570	mouse	http://mouse.owl#MA_0000572	head/neck nerve/ganglion
571	mouse	http://mouse.owl#MA_0000573	head/neck organ
572	mouse	http://mouse.owl#MA_0000574	head/neck skin
573	mouse	http://mouse.owl#MA_0000575	head blood vessel
574	mouse	http://mouse.owl#MA_0000576	head bone
575	mouse	http://mouse.owl#MA_0000577	head connective tissue
576	mouse	http://mouse.owl#MA_0000578	head muscle
577	mouse	http://mouse.owl#MA_0000579	cranial/facial muscle
578	mouse	http://mouse.owl#MA_0000580	head nerve/ganglion
579	mouse	http://mouse.owl#MA_0000581	head organ
580	mouse	http://mouse.owl#MA_0000582	head skin
581	mouse	http://mouse.owl#MA_0000583	neck blood vessel
582	mouse	http://mouse.owl#MA_0000584	neck bone
583	mouse	http://mouse.owl#MA_0000585	neck connective tissue
584	mouse	http://mouse.owl#MA_0000586	neck cartilage
585	mouse	http://mouse.owl#MA_0000587	neck muscle
586	mouse	http://mouse.owl#MA_0000588	neck nerve
587	mouse	http://mouse.owl#MA_0000589	neck organ
588	mouse	http://mouse.owl#MA_0000590	neck skin
589	mouse	http://mouse.owl#MA_0000591	arm blood vessel
590	mouse	http://mouse.owl#MA_0000592	arm bone
591	mouse	http://mouse.owl#MA_0000593	arm connective tissue
592	mouse	http://mouse.owl#MA_0000594	arm muscle
593	mouse	http://mouse.owl#MA_0000595	arm nerve
594	mouse	http://mouse.owl#MA_0000596	arm skin
595	mouse	http://mouse.owl#MA_0000597	lower arm blood vessel
596	mouse	http://mouse.owl#MA_0000598	lower arm bone
597	mouse	http://mouse.owl#MA_0000599	lower arm connective tissue
598	mouse	http://mouse.owl#MA_0000600	lower arm muscle
599	mouse	http://mouse.owl#MA_0000601	lower arm nerve
600	mouse	http://mouse.owl#MA_0000602	lower arm skin
601	mouse	http://mouse.owl#MA_0000603	upper arm blood vessel
602	mouse	http://mouse.owl#MA_0000604	upper arm bone
603	mouse	http://mouse.owl#MA_0000605	upper arm connective tissue
604	mouse	http://mouse.owl#MA_0000606	upper arm muscle
605	mouse	http://mouse.owl#MA_0000607	upper arm nerve
606	mouse	http://mouse.owl#MA_0000608	upper arm skin
607	mouse	http://mouse.owl#MA_0000609	elbow connective tissue
608	mouse	http://mouse.owl#MA_0000610	elbow skin
609	mouse	http://mouse.owl#MA_0000611	forelimb blood vessel
610	mouse	http://mouse.owl#MA_0000612	forelimb bone
611	mouse	http://mouse.owl#MA_0000613	forelimb connective tissue
612	mouse	http://mouse.owl#MA_0000614	forelimb joint
613	mouse	http://mouse.owl#MA_0000615	forelimb muscle
614	mouse	http://mouse.owl#MA_0000616	forelimb nerve
615	mouse	http://mouse.owl#MA_0000617	forelimb skin
616	mouse	http://mouse.owl#MA_0000618	hand blood vessel
617	mouse	http://mouse.owl#MA_0000619	hand bone
618	mouse	http://mouse.owl#MA_0000620	hand connective tissue
619	mouse	http://mouse.owl#MA_0000621	hand digit blood vessel
620	mouse	http://mouse.owl#MA_0000622	hand digit bone
621	mouse	http://mouse.owl#MA_0000623	hand digit connective tissue
622	mouse	http://mouse.owl#MA_0000624	hand digit muscle
623	mouse	http://mouse.owl#MA_0000625	hand digit nerve
624	mouse	http://mouse.owl#MA_0000626	hand digit skin
625	mouse	http://mouse.owl#MA_0000627	hand interdigit region
626	mouse	http://mouse.owl#MA_0000628	hand muscle
627	mouse	http://mouse.owl#MA_0000629	hand nerve
628	mouse	http://mouse.owl#MA_0000630	hand skin
629	mouse	http://mouse.owl#MA_0000631	shoulder bone
630	mouse	http://mouse.owl#MA_0000632	shoulder connective tissue
631	mouse	http://mouse.owl#MA_0000633	shoulder muscle
632	mouse	http://mouse.owl#MA_0000634	shoulder nerve
633	mouse	http://mouse.owl#MA_0000635	shoulder skin
634	mouse	http://mouse.owl#MA_0000636	wrist connective tissue
635	mouse	http://mouse.owl#MA_0000637	wrist nerve
636	mouse	http://mouse.owl#MA_0000638	wrist skin
637	mouse	http://mouse.owl#MA_0000639	ankle connective tissue
638	mouse	http://mouse.owl#MA_0000640	ankle nerve
639	mouse	http://mouse.owl#MA_0000641	ankle skin
640	mouse	http://mouse.owl#MA_0000642	foot blood vessel
641	mouse	http://mouse.owl#MA_0000643	foot bone
642	mouse	http://mouse.owl#MA_0000644	foot connective tissue
643	mouse	http://mouse.owl#MA_0000645	foot digit blood vessel
644	mouse	http://mouse.owl#MA_0000646	foot digit bone
645	mouse	http://mouse.owl#MA_0000647	foot digit connective tissue
646	mouse	http://mouse.owl#MA_0000648	foot digit muscle
647	mouse	http://mouse.owl#MA_0000649	foot digit nerve
648	mouse	http://mouse.owl#MA_0000650	foot digit skin
649	mouse	http://mouse.owl#MA_0000651	foot interdigit region
650	mouse	http://mouse.owl#MA_0000652	foot muscle
651	mouse	http://mouse.owl#MA_0000653	foot nerve
652	mouse	http://mouse.owl#MA_0000654	foot skin
653	mouse	http://mouse.owl#MA_0000655	hip bone
654	mouse	http://mouse.owl#MA_0000656	hip connective tissue
655	mouse	http://mouse.owl#MA_0000657	hip muscle
656	mouse	http://mouse.owl#MA_0000658	hip skin
657	mouse	http://mouse.owl#MA_0000659	hindlimb blood vessel
658	mouse	http://mouse.owl#MA_0000660	hindlimb bone
659	mouse	http://mouse.owl#MA_0000661	hindlimb connective tissue
660	mouse	http://mouse.owl#MA_0000662	hindlimb joint
661	mouse	http://mouse.owl#MA_0000663	hindlimb muscle
662	mouse	http://mouse.owl#MA_0000664	hindlimb nerve
663	mouse	http://mouse.owl#MA_0000665	hindlimb skin
664	mouse	http://mouse.owl#MA_0000666	knee bone
665	mouse	http://mouse.owl#MA_0000667	knee connective tissue
666	mouse	http://mouse.owl#MA_0000668	knee skin
667	mouse	http://mouse.owl#MA_0000669	leg blood vessel
668	mouse	http://mouse.owl#MA_0000670	leg bone
669	mouse	http://mouse.owl#MA_0000671	leg connective tissue
670	mouse	http://mouse.owl#MA_0000672	leg muscle
671	mouse	http://mouse.owl#MA_0000673	leg nerve
672	mouse	http://mouse.owl#MA_0000674	leg skin
673	mouse	http://mouse.owl#MA_0000675	lower leg blood vessel
674	mouse	http://mouse.owl#MA_0000676	lower leg bone
675	mouse	http://mouse.owl#MA_0000677	lower leg connective tissue
676	mouse	http://mouse.owl#MA_0000678	lower leg muscle
677	mouse	http://mouse.owl#MA_0000679	lower leg nerve
678	mouse	http://mouse.owl#MA_0000680	lower leg skin
679	mouse	http://mouse.owl#MA_0000681	upper leg blood vessel
680	mouse	http://mouse.owl#MA_0000682	upper leg bone
681	mouse	http://mouse.owl#MA_0000683	upper leg connective tissue
682	mouse	http://mouse.owl#MA_0000684	upper leg muscle
683	mouse	http://mouse.owl#MA_0000685	upper leg nerve
684	mouse	http://mouse.owl#MA_0000686	upper leg skin
685	mouse	http://mouse.owl#MA_0000687	limb blood vessel
686	mouse	http://mouse.owl#MA_0000688	limb bone
687	mouse	http://mouse.owl#MA_0000689	limb connective tissue
688	mouse	http://mouse.owl#MA_0000690	limb digit
689	mouse	http://mouse.owl#MA_0000691	limb joint
690	mouse	http://mouse.owl#MA_0000692	limb muscle
691	mouse	http://mouse.owl#MA_0000693	limb nerve
692	mouse	http://mouse.owl#MA_0000694	limb skin
693	mouse	http://mouse.owl#MA_0000695	tail blood vessel
694	mouse	http://mouse.owl#MA_0000696	tail bone
695	mouse	http://mouse.owl#MA_0000697	tail connective tissue
696	mouse	http://mouse.owl#MA_0000698	tail intervertebral disc
697	mouse	http://mouse.owl#MA_0000699	tail muscle
698	mouse	http://mouse.owl#MA_0000700	tail skin
699	mouse	http://mouse.owl#MA_0000701	aorta endothelium
700	mouse	http://mouse.owl#MA_0000702	aorta smooth muscle
701	mouse	http://mouse.owl#MA_0000703	arterial system endothelium
702	mouse	http://mouse.owl#MA_0000704	arterial system smooth muscle
703	mouse	http://mouse.owl#MA_0000705	arteriole endothelium
704	mouse	http://mouse.owl#MA_0000706	arteriole smooth muscle
705	mouse	http://mouse.owl#MA_0000707	artery endothelium
706	mouse	http://mouse.owl#MA_0000708	artery smooth muscle
707	mouse	http://mouse.owl#MA_0000709	blood vessel endothelium
708	mouse	http://mouse.owl#MA_0000710	blood vessel smooth muscle
709	mouse	http://mouse.owl#MA_0000711	capillary endothelium
710	mouse	http://mouse.owl#MA_0000712	vein endothelium
711	mouse	http://mouse.owl#MA_0000713	vena cava endothelium
712	mouse	http://mouse.owl#MA_0000714	venous system endothelium
713	mouse	http://mouse.owl#MA_0000715	venous system smooth muscle
714	mouse	http://mouse.owl#MA_0000716	venule endothelium
715	mouse	http://mouse.owl#MA_0000717	cardiovascular system endothelium
716	mouse	http://mouse.owl#MA_0000718	left adrenal gland
717	mouse	http://mouse.owl#MA_0000719	right adrenal gland
718	mouse	http://mouse.owl#MA_0000720	neuroendocrine gland
719	mouse	http://mouse.owl#MA_0000721	pancreas lobe
720	mouse	http://mouse.owl#MA_0000722	pancreas left lobe
721	mouse	http://mouse.owl#MA_0000723	pancreas right lobe
722	mouse	http://mouse.owl#MA_0000724	pancreas parenchyma
723	mouse	http://mouse.owl#MA_0000725	foramen caecum
724	mouse	http://mouse.owl#MA_0000726	thyroid gland follicle
725	mouse	http://mouse.owl#MA_0000727	thyroid gland isthmus
726	mouse	http://mouse.owl#MA_0000728	thyroid gland left lobe
727	mouse	http://mouse.owl#MA_0000729	thyroid gland right lobe
728	mouse	http://mouse.owl#MA_0000730	thyroid gland parenchyma
729	mouse	http://mouse.owl#MA_0000731	peyer's patch epithelium
730	mouse	http://mouse.owl#MA_0000732	peyer's patch follicle
731	mouse	http://mouse.owl#MA_0000733	peyer's patch dome
732	mouse	http://mouse.owl#MA_0000734	peyer's patch germinal center
733	mouse	http://mouse.owl#MA_0000735	axillary lymph node
734	mouse	http://mouse.owl#MA_0000736	cervical lymph node
735	mouse	http://mouse.owl#MA_0000737	inguinal lymph node
736	mouse	http://mouse.owl#MA_0000738	popliteal lymph node
737	mouse	http://mouse.owl#MA_0000739	lymph node capsule
738	mouse	http://mouse.owl#MA_0000740	lymph node cortex
739	mouse	http://mouse.owl#MA_0000741	lymph node endothelium
740	mouse	http://mouse.owl#MA_0000742	lymph node follicle
741	mouse	http://mouse.owl#MA_0000743	lymph node primary follicle
742	mouse	http://mouse.owl#MA_0000744	lymph node secondary follicle
743	mouse	http://mouse.owl#MA_0000745	lymph node medulla
744	mouse	http://mouse.owl#MA_0000746	lymph node trabeculum
745	mouse	http://mouse.owl#MA_0000747	lymph organ
746	mouse	http://mouse.owl#MA_0000748	afferent lymphatic vessel
747	mouse	http://mouse.owl#MA_0000749	efferent lymphatic vessel
748	mouse	http://mouse.owl#MA_0000750	lymphatic vessel endothelium
749	mouse	http://mouse.owl#MA_0000751	lymphatic vessel smooth muscle
750	mouse	http://mouse.owl#MA_0000752	oropharyngeal lymphoid tissue
751	mouse	http://mouse.owl#MA_0000753	spleen capsule
752	mouse	http://mouse.owl#MA_0000754	spleen marginal sinus
753	mouse	http://mouse.owl#MA_0000755	spleen marginal zone
754	mouse	http://mouse.owl#MA_0000756	spleen red pulp
755	mouse	http://mouse.owl#MA_0000757	spleen smooth muscle
756	mouse	http://mouse.owl#MA_0000758	spleen trabeculum
757	mouse	http://mouse.owl#MA_0000759	spleen trabecular artery
758	mouse	http://mouse.owl#MA_0000760	spleen trabecular vein
759	mouse	http://mouse.owl#MA_0000761	spleen venous sinus
760	mouse	http://mouse.owl#MA_0000762	spleen white pulp
761	mouse	http://mouse.owl#MA_0000763	spleen central arteriole
762	mouse	http://mouse.owl#MA_0000764	spleen germinal center
763	mouse	http://mouse.owl#MA_0000765	spleen periarteriolar lymphatic sheath
764	mouse	http://mouse.owl#MA_0000766	thymus capsule
765	mouse	http://mouse.owl#MA_0000767	thymus cortex
766	mouse	http://mouse.owl#MA_0000768	thymus epithelium
767	mouse	http://mouse.owl#MA_0000769	thymus subcapsular epithelium
768	mouse	http://mouse.owl#MA_0000770	thymus lobule
769	mouse	http://mouse.owl#MA_0000771	thymus medulla
770	mouse	http://mouse.owl#MA_0000772	hassall's corpuscle
771	mouse	http://mouse.owl#MA_0000773	lingual tonsillar tissue
772	mouse	http://mouse.owl#MA_0000774	nasopharyngeal tonsil
773	mouse	http://mouse.owl#MA_0000775	palatine tonsil
774	mouse	http://mouse.owl#MA_0000776	tonsil capsule
775	mouse	http://mouse.owl#MA_0000777	tonsil crypt
776	mouse	http://mouse.owl#MA_0000778	arrector pili smooth muscle
777	mouse	http://mouse.owl#MA_0000779	hair inner root sheath
778	mouse	http://mouse.owl#MA_0000780	hair outer root sheath
779	mouse	http://mouse.owl#MA_0000781	hair root sheath matrix
780	mouse	http://mouse.owl#MA_0000782	vibrissa hair
781	mouse	http://mouse.owl#MA_0000783	vibrissa hair bulb
782	mouse	http://mouse.owl#MA_0000784	vibrissa root sheath
783	mouse	http://mouse.owl#MA_0000785	vibrissa inner root sheath
784	mouse	http://mouse.owl#MA_0000786	vibrissa outer root sheath
785	mouse	http://mouse.owl#MA_0000787	abdominal mammary gland
786	mouse	http://mouse.owl#MA_0000788	areola
787	mouse	http://mouse.owl#MA_0000789	cervical mammary gland
788	mouse	http://mouse.owl#MA_0000790	inguinal mammary gland
789	mouse	http://mouse.owl#MA_0000791	lactiferous duct
790	mouse	http://mouse.owl#MA_0000792	mammary gland epithelium
791	mouse	http://mouse.owl#MA_0000793	mammary gland lobule
792	mouse	http://mouse.owl#MA_0000794	mammary gland sebaceous gland
793	mouse	http://mouse.owl#MA_0000795	mammary gland smooth muscle
794	mouse	http://mouse.owl#MA_0000796	nipple
795	mouse	http://mouse.owl#MA_0000797	thoracic mammary gland
796	mouse	http://mouse.owl#MA_0000798	dermis adipose tissue
797	mouse	http://mouse.owl#MA_0000799	dermis connective tissue
798	mouse	http://mouse.owl#MA_0000800	dermis papillary layer
799	mouse	http://mouse.owl#MA_0000801	dermis reticular layer
800	mouse	http://mouse.owl#MA_0000802	superficial dermis
801	mouse	http://mouse.owl#MA_0000803	epidermis stratum basale
802	mouse	http://mouse.owl#MA_0000804	epidermis stratum corneum
803	mouse	http://mouse.owl#MA_0000805	epidermis stratum granulosum
804	mouse	http://mouse.owl#MA_0000806	epidermis stratum lucidum
805	mouse	http://mouse.owl#MA_0000807	epidermis stratum spinosum
806	mouse	http://mouse.owl#MA_0000808	epidermis suprabasal layer
807	mouse	http://mouse.owl#MA_0000809	brain ependyma
808	mouse	http://mouse.owl#MA_0000810	brain grey matter
809	mouse	http://mouse.owl#MA_0000811	brain nucleus
810	mouse	http://mouse.owl#MA_0000812	brain marginal zone
811	mouse	http://mouse.owl#MA_0000813	brain meninges
812	mouse	http://mouse.owl#MA_0000814	brain arachnoid matter
813	mouse	http://mouse.owl#MA_0000815	brain dura mater
814	mouse	http://mouse.owl#MA_0000816	brain pia mater
815	mouse	http://mouse.owl#MA_0000817	brain subventricular zone
816	mouse	http://mouse.owl#MA_0000818	brain ventricle
817	mouse	http://mouse.owl#MA_0000819	brain ventricular zone
818	mouse	http://mouse.owl#MA_0000820	brain white matter
819	mouse	http://mouse.owl#MA_0000821	brainstem nucleus
820	mouse	http://mouse.owl#MA_0000822	brainstem periaqueductal grey
821	mouse	http://mouse.owl#MA_0000823	choroid plexus
822	mouse	http://mouse.owl#MA_0000824	choroid plexus epithelium
823	mouse	http://mouse.owl#MA_0000825	choroid plexus stroma
824	mouse	http://mouse.owl#MA_0000826	diencephalon meninges
825	mouse	http://mouse.owl#MA_0000827	diencephalon arachnoid mater
