mid	mouse_id	human_id	conf
4428	1833	405	0.5000
4429	1833	1092	0.4000
4430	1834	2830	0.7500
4431	1834	59	0.5000
4432	1834	137	0.5000
4433	1835	59	0.6667
4434	1835	2829	0.6667
4435	1835	1763	0.5000
4436	1836	59	0.6667
4437	1836	1763	0.5000
4438	1836	2203	0.5000
4439	1837	2833	0.6000
4440	1837	59	0.5000
4441	1837	199	0.4000
4442	1838	2203	1.0000
4443	1838	59	0.6667
4444	1838	1763	0.5000
4445	1839	2240	0.6667
4446	1839	409	0.3333
4447	1839	434	0.3333
4448	1840	2452	0.5000
4449	1840	409	0.3333
4450	1840	434	0.3333
4451	1841	405	0.6667
4452	1841	1092	0.5000
4453	1841	191	0.3333
4454	1842	137	0.6667
4455	1842	665	0.5000
4456	1842	1224	0.5000
4457	1843	2899	1.0000
4458	1843	840	0.6667
4459	1843	1499	0.5000
4460	1844	2900	1.0000
4461	1844	1067	0.6667
4462	1844	1068	0.5000
4463	1845	2900	0.5000
4464	1845	2902	0.5000
4465	1845	191	0.3333
4466	1846	2901	1.0000
4467	1846	136	0.5000
4468	1846	191	0.5000
4469	1847	2902	1.0000
4470	1847	1715	0.6667
4471	1847	2805	0.5000
4472	1848	137	0.4000
4473	1848	2901	0.4000
4474	1848	665	0.3333
4475	1849	2904	1.0000
4476	1849	191	0.5000
4477	1849	821	0.5000
4478	1850	191	0.3333
4479	1851	191	0.5000
4480	1851	434	0.5000
4481	1851	566	0.3333
4482	1852	2903	0.7500
4483	1852	199	0.5000
4484	1852	692	0.4000
4485	1853	137	0.6667
4486	1853	665	0.5000
4487	1853	1224	0.5000
4488	1854	2874	1.0000
4489	1854	186	0.5000
4490	1854	434	0.5000
4491	1855	408	0.3333
4492	1855	420	0.3333
4493	1855	564	0.3333
4494	1856	265	1.0000
4495	1856	263	0.6667
4496	1856	264	0.5000
4497	1857	2267	0.5000
4498	1857	52	0.3333
4499	1857	53	0.3333
4500	1858	587	0.5000
4501	1858	1756	0.4000
4502	1858	1758	0.4000
4503	1859	586	0.5000
4504	1859	2194	0.4000
4505	1859	2196	0.4000
4506	1860	586	0.6667
4507	1861	586	0.5000
4508	1862	247	0.3333
4509	1862	248	0.3333
4510	1862	1446	0.3333
4511	1863	589	0.5000
4512	1864	589	0.5000
4513	1865	588	0.5000
4514	1866	588	0.5000
4515	1867	709	0.5000
4516	1868	709	0.5000
4517	1869	2267	0.3333
4518	1872	2954	1.0000
4519	1872	136	0.5000
4520	1872	58	0.3333
4521	1873	136	0.5000
4522	1873	58	0.3333
4523	1873	1037	0.3333
4524	1874	1228	1.0000
4525	1874	136	0.5000
4526	1874	58	0.3333
4527	1875	2845	1.0000
4528	1875	65	0.6667
4529	1875	136	0.3333
4530	1876	159	0.5000
4531	1876	392	0.5000
4532	1876	953	0.4000
4533	1877	392	0.5000
4534	1877	953	0.4000
4535	1877	954	0.4000
4536	1878	392	0.4000
4537	1878	953	0.3333
4538	1878	954	0.3333
4539	1879	392	0.5000
4540	1879	953	0.4000
4541	1879	954	0.4000
4542	1880	392	0.5000
4543	1880	953	0.4000
4544	1880	954	0.4000
4545	1881	392	0.5000
4546	1881	953	0.4000
4547	1881	954	0.4000
4548	1882	1517	0.5000
4549	1882	362	0.3333
4550	1882	861	0.3333
4551	1883	1517	0.5000
4552	1883	362	0.3333
4553	1883	861	0.3333
4554	1884	1517	0.5000
4555	1884	362	0.3333
4556	1884	861	0.3333
4557	1885	1517	0.5000
4558	1885	362	0.3333
4559	1885	861	0.3333
4560	1886	1517	0.5000
4561	1886	362	0.3333
4562	1886	861	0.3333
4563	1887	1517	0.5000
4564	1887	362	0.3333
4565	1887	861	0.3333
4566	1888	2896	0.6000
4567	1888	141	0.5000
4568	1888	1715	0.5000
4569	1889	141	0.6667
4570	1889	916	0.5000
4571	1889	311	0.4000
4572	1890	705	0.5000
4573	1890	738	0.5000
4574	1890	631	0.3333
4575	1891	622	0.6667
4576	1891	949	0.5000
4577	1891	2400	0.5000
4578	1892	622	0.6667
4579	1892	3265	0.6667
4580	1892	3006	0.5000
4581	1893	428	1.0000
4582	1893	2664	0.5000
4583	1893	1765	0.3333
4584	1894	2800	1.0000
4585	1894	1687	0.5000
4586	1894	2801	0.5000
4587	1895	2802	1.0000
4588	1895	2950	0.6667
4589	1895	2951	0.6667
4590	1896	2950	1.0000
4591	1896	2802	0.6667
4592	1896	2951	0.5000
4593	1897	2801	1.0000
4594	1897	2971	0.6667
4595	1897	2972	0.6667
4596	1898	2971	1.0000
4597	1898	2801	0.6667
4598	1898	2950	0.5000
4599	1901	2528	0.4000
4600	1901	2530	0.4000
4601	1901	2808	0.4000
4602	1902	3136	1.0000
4603	1902	135	0.5000
4604	1902	303	0.3333
4605	1903	2407	1.0000
4606	1903	3041	0.6667
4607	1903	3042	0.6667
4608	1904	549	1.0000
4609	1904	980	0.7500
4610	1904	417	0.6667
4611	1905	3	0.5000
4612	1905	6	0.5000
4613	1905	1	0.3333
4614	1906	2	0.5000
4615	1906	5	0.5000
4616	1906	2614	0.4000
4617	1907	3137	1.0000
4618	1907	135	0.5000
4619	1907	402	0.3333
4620	1908	135	0.5000
4621	1908	52	0.3333
4622	1908	402	0.3333
4623	1909	402	1.0000
4624	1909	1075	0.6667
4625	1909	135	0.5000
4626	1910	407	1.0000
4627	1910	1104	0.6667
4628	1910	135	0.5000
4629	1911	2509	0.5000
4630	1911	68	0.3333
4631	1912	1106	1.0000
4632	1912	135	0.5000
4633	1912	402	0.3333
4634	1913	3135	1.0000
4635	1913	135	0.5000
4636	1913	255	0.3333
4637	1914	413	1.0000
4638	1914	1210	0.6667
4639	1914	1378	0.6667
4640	1915	1210	1.0000
4641	1915	1211	0.7500
4642	1915	1751	0.7500
4643	1916	1751	1.0000
4644	1916	1210	0.7500
4645	1916	1211	0.6000
4646	1917	2190	1.0000
4647	1917	1210	0.7500
4648	1917	1211	0.6000
4649	1918	1378	1.0000
4650	1918	1379	0.7500
4651	1918	413	0.6667
4652	1919	1637	1.0000
4653	1919	1638	0.7500
4654	1919	413	0.6667
4655	1920	135	0.5000
4656	1920	402	0.3333
4657	1920	407	0.3333
4658	1921	3133	1.0000
4659	1921	2368	0.6667
4660	1921	135	0.5000
4661	1922	2368	1.0000
4662	1922	3133	0.6667
4663	1922	2369	0.5000
4664	1923	550	1.0000
4665	1923	1883	0.7500
4666	1923	417	0.6667
4667	1924	3138	1.0000
4668	1924	3208	0.6667
4669	1924	135	0.5000
4670	1925	2509	0.5000
4671	1925	28	0.3333
4672	1925	68	0.3333
4673	1926	3139	1.0000
4674	1926	985	0.6667
4675	1926	2087	0.6667
4676	1927	2509	0.3333
4677	1928	135	0.3333
4678	1928	653	0.3333
4679	1929	135	0.5000
4680	1929	3049	0.5000
4681	1929	402	0.3333
4682	1930	1317	0.5000
4683	1930	3195	0.5000
4684	1930	3197	0.5000
4685	1931	1624	0.6667
4686	1931	1625	0.5000
4687	1931	3195	0.5000
4688	1932	3195	1.0000
4689	1932	3197	0.5000
4690	1932	135	0.3333
4691	1933	3197	1.0000
4692	1933	3195	0.5000
4693	1933	135	0.3333
4694	1934	3195	0.5000
4695	1934	3197	0.5000
4696	1934	135	0.3333
4697	1935	1327	0.3333
4698	1936	3144	1.0000
4699	1936	1281	0.6667
4700	1936	3145	0.6667
4701	1937	3140	1.0000
4702	1937	135	0.5000
4703	1937	402	0.3333
4704	1938	1405	1.0000
4705	1938	3219	0.6667
4706	1938	135	0.5000
4707	1939	439	1.0000
4708	1939	1212	0.6667
4709	1939	1284	0.6667
4710	1940	439	0.6667
4711	1940	1212	0.5000
4712	1940	1284	0.5000
4713	1943	3188	0.3333
4714	1945	3049	0.6000
4715	1948	3141	1.0000
4716	1948	1045	0.6667
4717	1948	135	0.5000
4718	1949	1471	1.0000
4719	1949	135	0.5000
4720	1949	402	0.3333
4721	1950	3142	1.0000
4722	1950	135	0.5000
4723	1950	402	0.3333
4724	1951	1539	1.0000
4725	1951	135	0.5000
4726	1951	43	0.3333
4727	1954	3049	0.3333
4728	1957	135	0.5000
4729	1957	402	0.3333
4730	1957	407	0.3333
4731	1958	135	0.5000
4732	1958	402	0.3333
4733	1958	407	0.3333
4734	1959	457	1.0000
4735	1959	1215	0.6667
4736	1959	1385	0.6667
4737	1960	1215	1.0000
4738	1960	1216	0.7500
4739	1960	1752	0.7500
4740	1961	1385	1.0000
4741	1961	1386	0.7500
4742	1961	457	0.6667
4743	1962	1645	1.0000
4744	1962	1646	0.7500
4745	1962	457	0.6667
4746	1963	3146	1.0000
4747	1963	1280	0.7500
4748	1963	3147	0.7500
4749	1964	1806	0.6667
4750	1964	135	0.3333
4751	1965	3172	1.0000
4752	1965	135	0.5000
4753	1965	402	0.3333
4754	1966	3145	1.0000
4755	1966	3144	0.6667
4756	1966	1281	0.5000
4757	1967	3171	1.0000
4758	1967	1583	0.5000
4759	1967	1586	0.5000
4760	1968	1624	1.0000
4761	1968	1625	0.6667
4762	1968	135	0.5000
4763	1969	3173	1.0000
4764	1969	1635	0.5000
4765	1969	1636	0.5000
4766	1970	2287	0.6667
4767	1970	1635	0.5000
4768	1970	1636	0.5000
4769	1971	949	0.5000
4770	1971	1635	0.5000
4771	1971	1636	0.5000
4772	1972	135	0.5000
4773	1972	402	0.3333
4774	1972	407	0.3333
4775	1973	178	0.3333
4776	1974	3176	1.0000
4777	1974	135	0.5000
4778	1974	402	0.3333
4779	1975	3177	1.0000
4780	1975	135	0.5000
4781	1975	112	0.3333
4782	1976	3179	1.0000
4783	1976	949	0.5000
4784	1976	1736	0.5000
4785	1977	1471	0.6667
4786	1977	135	0.3333
4787	1978	135	0.5000
4788	1978	402	0.3333
4789	1978	407	0.3333
4790	1979	3183	1.0000
4791	1979	135	0.5000
4792	1979	402	0.3333
4793	1980	135	0.3333
4794	1981	135	0.3333
4795	1982	3185	0.7500
4796	1982	439	0.5000
4797	1982	983	0.4000
4798	1983	3186	1.0000
4799	1983	1396	0.5000
4800	1983	1659	0.5000
4801	1984	3187	1.0000
4802	1984	2431	0.6667
4803	1984	1850	0.5000
4804	1985	3188	1.0000
4805	1985	135	0.5000
4806	1985	402	0.3333
4807	1986	3188	0.5000
4808	1986	1059	0.4000
4809	1986	1075	0.4000
4810	1987	997	0.6667
4811	1987	2099	0.6667
4812	1987	135	0.5000
4813	1988	3191	1.0000
4814	1988	135	0.5000
4815	1988	402	0.3333
4816	1989	3192	1.0000
4817	1989	1586	0.6667
4818	1989	2384	0.6667
4819	1990	1586	1.0000
4820	1990	1587	0.7500
4821	1990	3192	0.6667
4822	1991	2384	1.0000
4823	1991	2385	0.7500
4824	1991	3192	0.6667
4825	1992	550	0.5000
4826	1992	1889	0.5000
4827	1992	3196	0.5000
4828	1993	3196	1.0000
4829	1993	550	0.5000
4830	1993	1567	0.5000
4831	1994	1940	1.0000
4832	1994	135	0.5000
4833	1994	402	0.3333
4834	1995	1944	1.0000
4835	1995	2015	0.6667
4836	1995	135	0.5000
4837	1996	135	0.3333
4838	1997	135	0.5000
4839	1997	402	0.3333
4840	1997	407	0.3333
4841	1998	1987	1.0000
4842	1998	135	0.5000
4843	1998	402	0.3333
4844	1999	3203	1.0000
4845	1999	1592	0.7500
4846	1999	3047	0.7500
4847	2000	1592	1.0000
4848	2000	3203	0.7500
4849	2000	3001	0.6000
4850	2001	3047	1.0000
4851	2001	3203	0.7500
4852	2001	1592	0.6000
4853	2002	135	0.5000
4854	2002	402	0.3333
4855	2002	407	0.3333
4856	2003	3204	1.0000
4857	2003	135	0.5000
4858	2003	402	0.3333
4859	2004	2052	1.0000
4860	2004	135	0.5000
4861	2004	402	0.3333
4862	2005	2056	1.0000
4863	2005	135	0.5000
4864	2005	402	0.3333
4865	2006	135	0.5000
4866	2006	402	0.3333
4867	2006	407	0.3333
4868	2007	2067	1.0000
4869	2007	2068	0.6667
4870	2007	135	0.5000
4871	2008	551	1.0000
4872	2008	2081	0.7500
4873	2008	417	0.6667
4874	2009	2087	1.0000
4875	2009	3139	0.6667
4876	2009	546	0.5000
4877	2010	135	0.3333
4878	2011	135	0.3333
4879	2012	1595	0.5000
4880	2012	2392	0.5000
4881	2012	135	0.3333
4882	2013	1595	0.5000
4883	2013	2392	0.5000
4884	2013	135	0.3333
4885	2014	135	0.5000
4886	2014	402	0.3333
4887	2014	407	0.3333
4888	2015	2372	0.6000
4889	2015	1378	0.4000
4890	2015	1380	0.4000
4891	2016	2509	0.3333
4892	2017	496	1.0000
4893	2017	1766	0.6667
4894	2017	2144	0.6667
4895	2018	1766	1.0000
4896	2018	496	0.6667
4897	2018	590	0.5000
4898	2019	2509	0.5000
4899	2019	68	0.3333
4900	2019	496	0.3333
4901	2020	558	1.0000
4902	2020	2615	0.6667
4903	2020	135	0.5000
4904	2021	500	1.0000
4905	2021	3045	0.6667
4906	2021	3046	0.6667
4907	2022	3046	1.0000
4908	2022	500	0.6667
4909	2022	590	0.5000
4910	2023	3045	1.0000
4911	2023	500	0.6667
4912	2023	592	0.5000
4913	2024	3205	1.0000
4914	2024	135	0.5000
4915	2024	402	0.3333
4916	2025	135	0.5000
4917	2025	402	0.3333
4918	2025	407	0.3333
4919	2026	2287	1.0000
4920	2026	3043	0.6667
4921	2026	3044	0.6667
4922	2027	3044	1.0000
4923	2027	2287	0.6667
4924	2027	590	0.5000
4925	2028	3043	1.0000
4926	2028	2287	0.6667
4927	2028	592	0.5000
4928	2029	2292	1.0000
4929	2029	553	0.6667
4930	2029	593	0.6667
4931	2030	135	0.5000
4932	2030	402	0.3333
4933	2030	407	0.3333
4934	2031	2342	1.0000
4935	2031	1767	0.6667
4936	2031	2207	0.6667
4937	2032	1767	1.0000
4938	2032	2342	0.6667
4939	2032	590	0.5000
4940	2033	2207	1.0000
4941	2033	2342	0.6667
4942	2033	592	0.5000
4943	2034	3206	1.0000
4944	2034	135	0.5000
4945	2034	402	0.3333
4946	2035	3207	1.0000
4947	2035	135	0.5000
4948	2035	402	0.3333
4949	2036	2349	1.0000
4950	2036	135	0.5000
4951	2036	402	0.3333
4952	2037	2360	0.5000
4953	2037	3208	0.5000
4954	2037	3147	0.4000
4955	2038	3208	1.0000
4956	2038	3138	0.6667
4957	2038	2360	0.5000
4958	2039	558	0.6667
4959	2039	2360	0.5000
4960	2039	2615	0.5000
4961	2040	1503	0.6667
4962	2040	2368	0.5000
4963	2040	2376	0.5000
4964	2041	3042	1.0000
4965	2041	2407	0.6667
4966	2041	1583	0.5000
4967	2042	3041	1.0000
4968	2042	2407	0.6667
4969	2042	2368	0.5000
4970	2043	3040	0.6667
4971	2043	135	0.5000
4972	2043	402	0.3333
4973	2044	3040	1.0000
4974	2044	1378	0.5000
4975	2044	1380	0.5000
4976	2045	2360	0.5000
4977	2045	3040	0.5000
4978	2045	3208	0.5000
4979	2046	2438	1.0000
4980	2046	1010	0.6667
4981	2046	2113	0.6667
4982	2047	2438	0.6667
4983	2047	1010	0.5000
4984	2047	2113	0.5000
4985	2048	135	0.5000
4986	2048	402	0.3333
4987	2048	407	0.3333
4988	2049	949	0.5000
4989	2049	135	0.3333
4990	2050	3214	1.0000
4991	2050	135	0.5000
4992	2050	402	0.3333
4993	2051	3215	1.0000
4994	2051	3216	0.6667
4995	2051	3217	0.6667
4996	2052	544	1.0000
4997	2052	545	0.6667
4998	2052	546	0.6667
4999	2053	3219	1.0000
5000	2053	1405	0.6667
5001	2053	135	0.3333
5002	2054	559	1.0000
5003	2054	2519	0.6667
5004	2054	135	0.5000
5005	2055	2519	0.7500
5006	2055	559	0.5000
5007	2055	1059	0.4000
5008	2056	559	0.6667
5009	2056	2519	0.5000
5010	2056	135	0.3333
5011	2057	135	0.5000
5012	2057	402	0.3333
5013	2057	407	0.3333
5014	2058	1624	0.6667
5015	2058	1625	0.5000
5016	2058	2614	0.4000
5017	2059	135	0.5000
5018	2059	105	0.3333
5019	2059	402	0.3333
5020	2060	1624	0.6667
5021	2060	1625	0.5000
5022	2060	135	0.3333
5023	2061	3197	0.5000
5024	2061	135	0.3333
5025	2062	539	1.0000
5026	2062	2557	0.6667
5027	2062	135	0.5000
5028	2063	2996	0.6667
5029	2063	2997	0.6667
5030	2063	135	0.5000
5031	2064	2996	1.0000
5032	2064	1583	0.5000
5033	2064	1586	0.5000
5034	2065	2997	1.0000
5035	2065	2368	0.5000
5036	2065	2376	0.5000
5037	2066	534	0.5000
5038	2066	159	0.3333
5039	2066	160	0.3333
5040	2067	534	0.5000
5041	2067	1577	0.5000
5042	2067	2367	0.5000
5043	2068	3220	1.0000
5044	2068	979	0.5000
5045	2068	992	0.5000
5046	2069	1060	1.0000
5047	2069	534	0.5000
5048	2069	440	0.3333
5049	2070	3221	1.0000
5050	2070	534	0.5000
5051	2070	440	0.3333
5052	2071	1077	1.0000
5053	2071	1854	0.6667
5054	2071	534	0.5000
5055	2072	600	1.0000
5056	2072	534	0.5000
5057	2072	407	0.3333
5058	2073	3222	1.0000
5059	2073	534	0.5000
5060	2073	440	0.3333
5061	2074	534	0.5000
5062	2074	255	0.3333
5063	2074	440	0.3333
5064	2075	2079	0.5000
5065	2075	3220	0.5000
5066	2075	534	0.3333
5067	2077	1155	1.0000
5068	2077	1855	0.6667
5069	2077	534	0.5000
5070	2078	3223	1.0000
5071	2078	534	0.5000
5072	2078	440	0.3333
5073	2079	3223	0.6667
5074	2079	1588	0.5000
5075	2079	3235	0.5000
5076	2080	3223	0.6667
5077	2080	2368	0.5000
5078	2080	2369	0.5000
5079	2081	3224	1.0000
5080	2081	1639	0.6667
5081	2081	534	0.5000
5082	2082	3224	0.6667
5083	2082	1588	0.5000
5084	2082	1639	0.5000
5085	2083	3227	1.0000
5086	2083	534	0.5000
5087	2083	440	0.3333
5088	2084	1280	0.6000
5089	2084	458	0.5000
5090	2084	1292	0.5000
5091	2085	534	0.3333
5092	2085	653	0.3333
5093	2086	3229	1.0000
5094	2086	534	0.5000
5095	2086	440	0.3333
5096	2087	3223	0.6667
5097	2087	3000	0.5000
5098	2087	534	0.3333
5099	2088	3224	0.6667
5100	2088	1639	0.5000
5101	2088	3000	0.5000
5102	2089	2379	0.5000
5103	2089	3000	0.5000
5104	2089	534	0.3333
5105	2090	3000	1.0000
5106	2090	534	0.3333
5107	2091	3000	0.5000
5108	2091	3197	0.5000
5109	2091	534	0.3333
5110	2092	3000	0.5000
5111	2092	172	0.3333
5112	2092	534	0.3333
5113	2093	2295	0.5000
5114	2093	3000	0.5000
5115	2093	1314	0.4000
5116	2094	172	0.3333
5117	2096	1434	0.6667
5118	2096	1327	0.3333
5119	2097	3244	0.6667
5120	2097	534	0.5000
5121	2097	3001	0.5000
5122	2098	534	0.5000
5123	2098	440	0.3333
5124	2098	458	0.3333
5125	2099	3231	1.0000
5126	2099	1282	0.6667
5127	2099	534	0.5000
5128	2100	1406	1.0000
5129	2100	2998	0.6667
5130	2100	534	0.5000
5131	2101	2998	1.0000
5132	2101	1406	0.6667
5133	2101	979	0.5000
5134	2102	1406	0.6667
5135	2102	2079	0.5000
5136	2102	2115	0.5000
5137	2103	440	1.0000
5138	2103	2999	0.6667
5139	2103	534	0.5000
5140	2104	2999	1.0000
5141	2104	440	0.6667
5142	2104	534	0.3333
5143	2106	3049	0.6000
5144	2106	3229	0.5000
5145	2106	1217	0.4000
5146	2107	3229	0.6667
5147	2107	534	0.3333
5148	2108	3229	0.4000
5149	2108	1217	0.3333
5150	2108	1219	0.3333
5151	2109	3229	0.4000
5152	2109	3000	0.3333
5153	2110	3229	0.4000
5154	2110	3000	0.3333
5155	2111	534	0.3333
5156	2112	2364	0.5000
5157	2113	1482	1.0000
5158	2113	534	0.5000
5159	2113	440	0.3333
5160	2114	534	0.5000
5161	2114	440	0.3333
5162	2114	458	0.3333
5163	2115	596	0.5000
5164	2115	2545	0.4000
5165	2115	451	0.3333
5166	2116	1545	0.6667
5167	2116	2073	0.6667
5168	2116	1565	0.5000
5169	2118	1217	0.5000
5170	2118	1219	0.5000
5171	2118	534	0.3333
5172	2119	3229	0.4000
5173	2119	1217	0.3333
5174	2119	1219	0.3333
5175	2120	3229	0.4000
5176	2120	3000	0.3333
5177	2121	534	0.3333
5178	2122	534	0.5000
5179	2122	440	0.3333
5180	2122	458	0.3333
5181	2123	3232	1.0000
5182	2123	534	0.5000
5183	2123	440	0.3333
5184	2124	3233	1.0000
5185	2124	534	0.5000
5186	2124	440	0.3333
5187	2125	458	1.0000
5188	2125	1217	0.6667
5189	2125	1387	0.6667
5190	2126	1217	1.0000
5191	2126	458	0.6667
5192	2126	1215	0.5000
5193	2127	1387	1.0000
5194	2127	458	0.6667
5195	2127	1217	0.5000
5196	2128	1647	1.0000
5197	2128	458	0.6667
5198	2128	1217	0.5000
5199	2129	534	0.3333
5200	2130	3235	1.0000
5201	2130	1588	0.5000
5202	2130	1591	0.5000
5203	2131	1653	1.0000
5204	2131	1639	0.5000
5205	2131	1647	0.5000
5206	2132	3236	0.6667
5207	2132	1639	0.5000
5208	2132	1647	0.5000
5209	2133	3004	0.7500
5210	2133	3236	0.5000
5211	2133	1639	0.4000
5212	2134	3005	0.7500
5213	2134	3236	0.5000
5214	2134	1639	0.4000
5215	2135	534	0.5000
5216	2135	440	0.3333
5217	2135	458	0.3333
5218	2136	534	0.5000
5219	2136	440	0.3333
5220	2136	458	0.3333
5221	2137	462	1.0000
5222	2137	992	0.6667
5223	2137	1389	0.6667
5224	2138	992	1.0000
5225	2138	462	0.6667
5226	2138	979	0.5000
5227	2139	1389	1.0000
5228	2139	2090	0.7500
5229	2139	462	0.6667
5230	2140	1649	1.0000
5231	2140	462	0.6667
5232	2140	992	0.5000
5233	2141	178	0.3333
5234	2142	534	0.3333
5235	2143	534	0.3333
5236	2144	2226	0.6667
5237	2144	1797	0.5000
5238	2144	2258	0.5000
5239	2145	3265	0.6667
5240	2145	3006	0.5000
5241	2145	3179	0.5000
5242	2146	595	0.5000
5243	2146	596	0.4000
5244	2146	597	0.4000
5245	2147	534	0.5000
5246	2147	440	0.3333
5247	2147	458	0.3333
5248	2148	3243	0.6667
5249	2148	534	0.3333
5250	2149	534	0.5000
5251	2149	440	0.3333
5252	2149	458	0.3333
5253	2150	3237	1.0000
5254	2150	534	0.5000
5255	2150	440	0.3333
5256	2151	534	0.3333
5257	2152	1654	0.6667
5258	2152	2443	0.6667
5259	2152	534	0.5000
5260	2153	2999	0.5000
5261	2153	534	0.3333
5262	2154	2999	0.5000
5263	2154	3186	0.5000
5264	2154	534	0.3333
5265	2155	2226	0.6667
5266	2155	1797	0.5000
5267	2155	2258	0.5000
5268	2156	2999	0.5000
5269	2156	3187	0.5000
5270	2156	534	0.3333
5271	2157	1856	1.0000
5272	2157	1854	0.6667
5273	2157	1855	0.6667
5274	2158	1856	0.6667
5275	2158	1854	0.5000
5276	2158	1855	0.5000
5277	2159	3239	1.0000
5278	2159	1588	0.6667
5279	2159	2386	0.6667
5280	2160	1588	1.0000
5281	2160	3239	0.6667
5282	2160	1586	0.5000
5283	2161	2386	1.0000
5284	2161	3239	0.6667
5285	2161	1588	0.5000
5286	2162	597	0.5000
5287	2162	1288	0.4000
5288	2162	2363	0.4000
5289	2163	597	0.5000
5290	2163	3196	0.5000
5291	2163	1288	0.4000
5292	2164	534	0.3333
5293	2165	3240	1.0000
5294	2165	534	0.5000
5295	2165	440	0.3333
5296	2166	534	0.3333
5297	2167	3241	1.0000
5298	2167	408	0.3333
5299	2167	420	0.3333
5300	2168	3242	1.0000
5301	2168	534	0.5000
5302	2168	440	0.3333
5303	2169	3245	1.0000
5304	2169	534	0.5000
5305	2169	440	0.3333
5306	2170	3243	1.0000
5307	2170	534	0.5000
5308	2170	49	0.3333
5309	2171	3244	1.0000
5310	2171	3001	0.7500
5311	2171	3203	0.5000
5312	2172	3001	1.0000
5313	2172	3244	0.7500
5314	2172	1592	0.6000
5315	2173	3244	0.7500
5316	2173	3001	0.6000
5317	2173	3047	0.6000
5318	2174	534	0.5000
5319	2174	440	0.3333
5320	2174	458	0.3333
5321	2175	3246	1.0000
5322	2175	534	0.5000
5323	2175	440	0.3333
5324	2176	3246	0.6667
5325	2176	1588	0.5000
5326	2176	3235	0.5000
5327	2177	534	0.5000
5328	2177	440	0.3333
5329	2177	458	0.3333
5330	2178	2069	1.0000
5331	2178	534	0.5000
5332	2178	440	0.3333
5333	2179	2073	1.0000
5334	2179	1565	0.6667
5335	2179	534	0.5000
5336	2180	534	0.3333
5337	2181	534	0.3333
5338	2182	440	0.5000
5339	2182	2999	0.4000
5340	2183	534	0.5000
5341	2183	440	0.3333
5342	2183	458	0.3333
5343	2184	1387	0.4000
5344	2184	1389	0.4000
5345	2184	1588	0.4000
5346	2185	1387	0.4000
5347	2185	1389	0.4000
5348	2185	2379	0.4000
5349	2186	534	0.5000
5350	2186	440	0.3333
5351	2186	458	0.3333
5352	2187	498	1.0000
5353	2187	1960	0.6667
5354	2187	2811	0.6667
5355	2188	2811	1.0000
5356	2188	498	0.6667
5357	2188	1759	0.5000
5358	2189	2812	1.0000
5359	2189	498	0.6667
5360	2189	1960	0.5000
5361	2190	595	0.5000
5362	2190	596	0.4000
5363	2190	597	0.4000
5364	2191	2179	1.0000
5365	2191	3002	0.6667
5366	2191	3003	0.6667
5367	2192	3002	1.0000
5368	2192	2179	0.6667
5369	2192	1759	0.5000
5370	2193	3003	1.0000
5371	2193	2179	0.6667
5372	2193	2197	0.5000
5373	2194	3247	1.0000
5374	2194	534	0.5000
5375	2194	440	0.3333
5376	2195	2079	0.5000
5377	2195	3220	0.5000
5378	2195	534	0.3333
5379	2196	2226	1.0000
5380	2196	1797	0.6667
5381	2196	2258	0.6667
5382	2197	2226	0.6667
5383	2197	596	0.5000
5384	2197	1797	0.5000
5385	2198	2226	0.6667
5386	2198	598	0.5000
5387	2198	1797	0.5000
5388	2199	3236	1.0000
5389	2199	3004	0.6667
5390	2199	3005	0.6667
5391	2200	3004	1.0000
5392	2200	3236	0.6667
5393	2200	1759	0.5000
5394	2201	3005	1.0000
5395	2201	3236	0.6667
5396	2201	2197	0.5000
5397	2202	515	1.0000
5398	2202	534	0.5000
5399	2202	440	0.3333
5400	2203	3257	1.0000
5401	2203	3258	0.6667
5402	2203	3259	0.6667
5403	2204	3260	1.0000
5404	2204	534	0.5000
5405	2204	440	0.3333
5406	2205	534	0.5000
5407	2205	440	0.3333
5408	2205	458	0.3333
5409	2206	2365	0.6667
5410	2206	2366	0.5000
5411	2206	3008	0.5000
5412	2207	2379	1.0000
5413	2207	2386	0.5000
5414	2207	2367	0.4000
5415	2208	2379	0.5000
5416	2208	2386	0.5000
5417	2208	2997	0.5000
5418	2209	534	0.5000
5419	2209	440	0.3333
5420	2209	458	0.3333
5421	2210	3261	1.0000
5422	2210	3262	0.6667
5423	2210	3263	0.6667
5424	2211	3261	0.6667
5425	2211	1588	0.5000
5426	2211	3042	0.5000
5427	2212	534	0.5000
5428	2212	440	0.3333
5429	2212	458	0.3333
5430	2213	1387	0.5000
5431	2213	1389	0.5000
5432	2213	3040	0.5000
5433	2214	534	0.5000
5434	2214	48	0.3333
5435	2214	440	0.3333
5436	2215	534	0.5000
5437	2215	440	0.3333
5438	2215	458	0.3333
5439	2216	3265	1.0000
5440	2216	3006	0.6667
5441	2216	534	0.5000
5442	2217	3265	0.6667
5443	2217	1387	0.5000
5444	2217	1389	0.5000
5445	2218	3006	1.0000
5446	2218	3265	0.6667
5447	2218	1639	0.5000
5448	2219	534	0.5000
5449	2219	440	0.3333
5450	2219	458	0.3333
5451	2220	3264	1.0000
5452	2220	3007	0.6667
5453	2220	3008	0.6667
5454	2221	3007	1.0000
5455	2221	1292	0.6667
5456	2221	3264	0.6667
5457	2222	3264	0.6667
5458	2222	597	0.5000
5459	2222	1893	0.5000
