cue,response,R1.Strength
dnevni,bar,0.05555555555555555
dnevni,red,0.16666666666666666
dnevni,današnji,0.05555555555555555
dnevni,meni,0.05555555555555555
dnevni,noč,0.05555555555555555
dnevni,nočni,0.1111111111111111
dnevni,dan,0.05555555555555555
dnevni,vsak dan,0.05555555555555555
dnevni,izlet,0.05555555555555555
dnevni,čez dan,0.05555555555555555
dnevni,ritem,0.1111111111111111
dnevnik,časopis,0.14285714285714285
dnevnik,lep predmet,0.047619047619047616
dnevnik,jutro,0.047619047619047616
dnevnik,pisanje,0.09523809523809523
dnevnik,nedeljski,0.047619047619047616
dnevnik,knjiga,0.047619047619047616
dnevnik,ritual,0.047619047619047616
dnevnik,tv,0.14285714285714285
dnevnik,rutina,0.09523809523809523
dnevnik,novice,0.09523809523809523
dnevnik,poročila,0.19047619047619047
doba,trajanje,0.05263157894736842
doba,življenska,0.05263157894736842
doba,večnost,0.05263157894736842
doba,delovna,0.15789473684210525
doba,ledena,0.10526315789473684
doba,era,0.15789473684210525
doba,leto,0.05263157894736842
doba,dela,0.05263157894736842
doba,obdobje,0.10526315789473684
doba,kamena,0.05263157894736842
doba,sprememba,0.05263157894736842
doba,vek,0.10526315789473684
dobiček,pozitiven,0.05555555555555555
dobiček,zasluziti toliko da si lahko privosčis nekaj vec,0.05555555555555555
dobiček,trgovina,0.05555555555555555
dobiček,profit,0.05555555555555555
dobiček,denar,0.7222222222222222
dobiček,ekipa,0.05555555555555555
dodajati,prah,0.05
dodajati,dati zraven,0.05
dodajati,množiti,0.05
dodajati,nadlegovati,0.05
dodajati,olje,0.05
dodajati,alkohol,0.05
dodajati,teme,0.05
dodajati,doprinos,0.05
dodajati,razširiti,0.05
dodajati,odvzemati,0.1
dodajati,besedilo,0.05
dodajati,sestavine,0.1
dodajati,članek,0.05
dodajati,kuhanje,0.05
dodajati,izboljševanje,0.05
dodajati,pretiravati,0.05
dodajati,hraniti,0.05
dodajati,ogenj,0.05
dodatek,betonu,0.05263157894736842
dodatek,dodati,0.05263157894736842
dodatek,bonus,0.05263157894736842
dodatek,plača,0.15789473684210525
dodatek,pripis,0.05263157894736842
dodatek,za delo,0.05263157894736842
dodatek,plačni,0.05263157894736842
dodatek,moda,0.05263157894736842
dodatek,prispevek,0.05263157894736842
dodatek,sociala,0.05263157894736842
dodatek,besedilo,0.05263157894736842
dodatek,modni,0.05263157894736842
dodatek,pomoč,0.05263157894736842
dodatek,nekaj dobrega,0.05263157894736842
dodatek,denar,0.10526315789473684
dodatek,nekaj zraven,0.05263157894736842
dogajanje,dogodki,0.038461538461538464
dogajanje,gospodarsko,0.038461538461538464
dogajanje,v zgodbi,0.038461538461538464
dogajanje,trenutno,0.038461538461538464
dogajanje,dogodek,0.07692307692307693
dogajanje,event,0.038461538461538464
dogajanje,utrip,0.038461538461538464
dogajanje,drama,0.038461538461538464
dogajanje,šok,0.038461538461538464
dogajanje,živahnost,0.038461538461538464
dogajanje,akcija,0.11538461538461539
dogajanje,dogajati,0.038461538461538464
dogajanje,zabava,0.07692307692307693
dogajanje,vpletenost,0.038461538461538464
dogajanje,aktivno,0.038461538461538464
dogajanje,veselica,0.038461538461538464
dogajanje,veselice,0.07692307692307693
dogajanje,koncert,0.07692307692307693
dogajanje,aktivnost,0.038461538461538464
dogajanje,mirovanje,0.038461538461538464
dogajati,sleng,0.05263157894736842
dogajati,smeh,0.05263157894736842
dogajati,življenje,0.05263157894736842
dogajati,dogodek,0.10526315789473684
dogajati,žurka,0.05263157894736842
dogajati,akcija,0.05263157894736842
dogajati,plesati,0.05263157894736842
dogajati,zabava,0.15789473684210525
dogajati,vrvež,0.05263157894736842
dogajati,gledališče,0.05263157894736842
dogajati,pripetiti se,0.05263157894736842
dogajati,zurka,0.05263157894736842
dogajati,poletje,0.05263157894736842
dogajati,koncert,0.05263157894736842
dogajati,festival,0.05263157894736842
dogajati,mi,0.05263157894736842
dogovor,premirje,0.05263157894736842
dogovor,sporazum,0.05263157894736842
dogovor,veselje,0.05263157894736842
dogovor,pozitivno,0.05263157894736842
dogovor,komunikacija,0.05263157894736842
dogovor,med dvema,0.05263157894736842
dogovor,stava,0.05263157894736842
dogovor,sodelovanje,0.05263157894736842
dogovor,pogodba,0.10526315789473684
dogovor,zmenek,0.05263157894736842
dogovor,sklep,0.10526315789473684
dogovor,nadrejeni,0.05263157894736842
dogovor,kontrakt,0.05263157894736842
dogovor,poštenost,0.05263157894736842
dogovor,prijateljski,0.05263157894736842
dogovor,pogovor,0.05263157894736842
dogovor,skleniti kompromis,0.05263157894736842
dogovoriti,dogovor,0.15789473684210525
dogovoriti,skleniti,0.05263157894736842
dogovoriti,korist,0.05263157894736842
dogovoriti,kompromis,0.10526315789473684
dogovoriti,za službo,0.05263157894736842
dogovoriti,dialog,0.05263157894736842
dogovoriti,sestanek,0.05263157894736842
dogovoriti,pogodba,0.05263157894736842
dogovoriti,zmeniti se,0.05263157894736842
dogovoriti,na prošnjo,0.05263157894736842
dogovoriti,strinjati,0.05263157894736842
dogovoriti,samoupravljanje,0.05263157894736842
dogovoriti,se,0.05263157894736842
dogovoriti,zmeniti,0.05263157894736842
dogovoriti,pogovor,0.05263157894736842
dogovoriti,planiranje,0.05263157894736842
dokaj,abeceda,0.05
dokaj,pogosto,0.05
dokaj,sorazmerno,0.05
dokaj,nekaj,0.05
dokaj,lepo,0.05
dokaj,redko,0.05
dokaj,tokaj,0.05
dokaj,dobro,0.05
dokaj,srednje,0.05
dokaj,slabo,0.05
dokaj,pameten,0.05
dokaj,skoraj,0.05
dokaj,zelo,0.05
dokaj,precej,0.35
dokaz,detektiv,0.05263157894736842
dokaz,gotovost,0.05263157894736842
dokaz,potrdilo,0.05263157894736842
dokaz,relativnost,0.05263157894736842
dokaz,policija,0.05263157894736842
dokaz,dokument,0.05263157894736842
dokaz,materialni,0.05263157894736842
dokaz,material,0.05263157894736842
dokaz,primer,0.05263157894736842
dokaz,sodišče,0.05263157894736842
dokaz,kriminalistika,0.05263157894736842
dokaz,potrditev,0.05263157894736842
dokaz,obljuba,0.05263157894736842
dokaz,resnica,0.05263157894736842
dokaz,neizpodbiten,0.05263157894736842
dokaz,matematika,0.05263157894736842
dokaz,zločin,0.10526315789473684
dokaz,evidentno,0.05263157894736842
dokazati,priskrbeti dokaz,0.058823529411764705
dokazati,prav,0.11764705882352941
dokazati,matematični izrak,0.058823529411764705
dokazati,eksperiment,0.058823529411764705
dokazati,nedolžnost,0.058823529411764705
dokazati,sodišče,0.058823529411764705
dokazati,prepir,0.058823529411764705
dokazati,resnico,0.058823529411764705
dokazati,prstni odtis,0.058823529411764705
dokazati,resnica,0.058823529411764705
dokazati,pokazati,0.058823529411764705
dokazati,nrkomu nekaj,0.058823529411764705
dokazati,utemeljiti,0.11764705882352941
dokazati,pojasniti s trditvijo,0.058823529411764705
dokazati,pravo,0.058823529411764705
dokument,pisni,0.047619047619047616
dokument,uradna listina,0.047619047619047616
dokument,papir,0.3333333333333333
dokument,osebna izkaznica,0.047619047619047616
dokument,birokracija,0.047619047619047616
dokument,izkaznica,0.047619047619047616
dokument,osebni,0.047619047619047616
dokument,uradni,0.047619047619047616
dokument,papirji,0.047619047619047616
dokument,vpis,0.047619047619047616
dokument,listina,0.047619047619047616
dokument,služba,0.047619047619047616
dokument,pair,0.047619047619047616
dokument,vsebina,0.047619047619047616
dokument,arhiv,0.047619047619047616
dolg,obveznost,0.05
dolg,poravnati,0.05
dolg,dolg do banke,0.05
dolg,denarni,0.05
dolg,jezik,0.05
dolg,kredit,0.05
dolg,obljuba,0.05
dolg,kratek,0.15
dolg,pas,0.15
dolg,prevelik,0.05
dolg,dan,0.05
dolg,denar,0.2
dolg,odplačati,0.05
dolina,kras,0.05
dolina,logarska,0.05
dolina,zelena,0.1
dolina,kotlina med hribi,0.05
dolina,megla,0.05
dolina,ledeniška,0.05
dolina,kotel,0.05
dolina,hrib,0.05
dolina,savinjska,0.05
dolina,luknja,0.05
dolina,dom,0.05
dolina,narava,0.05
dolina,"gore, zeleno, mrzlo",0.05
dolina,reka,0.05
dolina,logarska,0.05
dolina,zatrep,0.05
dolina,pot,0.05
dolina,miru,0.1
določati,izbrati,0.058823529411764705
določati,natančno,0.058823529411764705
določati,izbira,0.058823529411764705
določati,vodja,0.11764705882352941
določati,vozni red,0.058823529411764705
določati,status,0.058823529411764705
določati,šef,0.058823529411764705
določati,določevalci,0.058823529411764705
določati,odločitev,0.058823529411764705
določati,politikanti,0.058823529411764705
določati,ukazati,0.058823529411764705
določati,postaviti meje,0.058823529411764705
določati,rastline,0.058823529411764705
določati,izbirati,0.058823529411764705
določati,precizno,0.058823529411764705
določati,zakon,0.058823529411764705
določiti,smer,0.038461538461538464
določiti,izbrati,0.038461538461538464
določiti,določitva,0.038461538461538464
določiti,izbira,0.038461538461538464
določiti,pare,0.038461538461538464
določiti,ukaz,0.038461538461538464
določiti,vodjo,0.038461538461538464
določiti,vodja,0.07692307692307693
določiti,komandiranje,0.038461538461538464
določiti,ukazovati,0.038461538461538464
določiti,red,0.038461538461538464
določiti,šola,0.038461538461538464
določiti,pravilno,0.038461538461538464
določiti,odločitev,0.038461538461538464
določiti,mnenje,0.038461538461538464
določiti,neka meja,0.038461538461538464
določiti,stavčni člen,0.038461538461538464
določiti,zaznamovati,0.038461538461538464
določiti,cilje,0.038461538461538464
določiti,neizbežno,0.038461538461538464
določiti,etiketirati,0.038461538461538464
določiti,natančnost,0.038461538461538464
določiti,datum,0.038461538461538464
določiti,ugotoviti,0.038461538461538464
določiti,urnik,0.038461538461538464
domačin,domač,0.05
domačin,sosed,0.05
domačin,domači,0.05
domačin,vaščan,0.15
domačin,doma,0.05
domačin,lokalec,0.05
domačin,kmet,0.05
domačin,slovenec,0.05
domačin,staroselec,0.05
domačin,stanovalec,0.05
domačin,noč,0.05
domačin,prijazen,0.05
domačin,lebron james,0.05
domačin,vas,0.1
domačin,"ljubljančan, dom, sproščeno",0.05
domačin,prebivalec,0.1
domov,na varno,0.05
domov,prekmurje,0.05
domov,kam,0.05
domov,hiša,0.15
domov,hygge,0.05
domov,varnost,0.05
domov,domače,0.05
domov,blagostanje,0.05
domov,starši,0.05
domov,hiteti,0.05
domov,pojdi,0.05
domov,odhajam,0.05
domov,k družini,0.05
domov,pot,0.15
domov,cesta,0.05
domov,postelja,0.05
dosedanji,aktualen,0.05263157894736842
dosedanji,naslednji,0.05263157894736842
dosedanji,preteklost,0.15789473684210525
dosedanji,predsednik,0.2631578947368421
dosedanji,dosežki,0.05263157894736842
dosedanji,sedanjost,0.05263157894736842
dosedanji,današnji,0.15789473684210525
dosedanji,ravnatelj,0.05263157894736842
dosedanji,partner,0.10526315789473684
dosedanji,ni asociacije,0.05263157894736842
dosežek,doseči,0.05
dosežek,tekmovanje,0.05
dosežek,medalja,0.05
dosežek,priznanje,0.05
dosežek,lep,0.05
dosežek,uspeh,0.35
dosežek,trud,0.05
dosežek,zadovoljstvo,0.1
dosežek,nagrada,0.05
dosežek,olimpijski,0.05
dosežek,rezultat,0.1
dosežek,zmaga,0.05
dostop,zapornica,0.1
dostop,vrata,0.05
dostop,spletne vsebine,0.05
dostop,internetni,0.05
dostop,dostopen,0.05
dostop,prisotnost,0.05
dostop,lahek,0.05
dostop,omejitev,0.05
dostop,prost vstop,0.05
dostop,možnost vključenosti,0.05
dostop,geslo,0.1
dostop,internet,0.15
dostop,vključevanje,0.05
dostop,spletni portal,0.05
dostop,prost,0.05
dostop,cesta,0.05
dovoliti,prošnja,0.05
dovoliti,pravilo,0.05
dovoliti,privoliti,0.05
dovoliti,dati priložnost,0.05
dovoliti,sprejeti,0.05
dovoliti,odgovornost,0.05
dovoliti,reči ja,0.05
dovoliti,prosta pot,0.05
dovoliti,potrditev,0.05
dovoliti,odhod,0.05
dovoliti,dovoljenje,0.05
dovoliti,dopustiti,0.15
dovoliti,hoteti,0.05
dovoliti,smeti,0.05
dovoliti,dati možnost,0.05
dovoliti,vzgoja,0.1
dovoliti,prijaznost,0.05
dovoljenje,policaj,0.05263157894736842
dovoljenje,odobritev,0.05263157894736842
dovoljenje,izkaznica,0.05263157894736842
dovoljenje,lahko,0.05263157894736842
dovoljenje,odpira vrata,0.05263157894736842
dovoljenje,parkiranje,0.10526315789473684
dovoljenje,biti jaz,0.05263157894736842
dovoljenje,starši,0.10526315789473684
dovoljenje,vozniško,0.15789473684210525
dovoljenje,nekaj kar ti je dovoljeno delati,0.05263157894736842
dovoljenje,kazen,0.05263157894736842
dovoljenje,dozvola,0.05263157894736842
dovoljenje,voziško,0.05263157894736842
dovoljenje,"za uporabo nekega orodja, vozila",0.05263157894736842
dovoljenje,prometno,0.05263157894736842
doživeti,nemčija,0.05555555555555555
doživeti,doživetje,0.05555555555555555
doživeti,potovati,0.05555555555555555
doživeti,presenečenje,0.05555555555555555
doživeti,avantura,0.05555555555555555
doživeti,počitnice,0.05555555555555555
doživeti,izkušnja,0.1111111111111111
doživeti,srečo,0.05555555555555555
doživeti,dogodivščino,0.05555555555555555
doživeti,izkusiti,0.16666666666666666
doživeti,potovanje,0.1111111111111111
doživeti,svet,0.05555555555555555
doživeti,izkušnjo,0.05555555555555555
doživeti,doživljaj,0.05555555555555555
drag,cena,0.034482758620689655
drag,dražji,0.034482758620689655
drag,nepotreben,0.034482758620689655
drag,žafran,0.034482758620689655
drag,veliko stane,0.034482758620689655
drag,kamen,0.06896551724137931
drag,klobuk,0.034482758620689655
drag,preobleka,0.034482758620689655
drag,telefon,0.034482758620689655
drag,ljub,0.06896551724137931
drag,avto,0.3103448275862069
drag,denar,0.10344827586206896
drag,drag queen,0.034482758620689655
drag,diamant,0.06896551724137931
drag,inflacija,0.034482758620689655
drag,poceni,0.034482758620689655
drevo,evo,0.05555555555555555
drevo,organizem,0.05555555555555555
drevo,gozd,0.16666666666666666
drevo,deblo,0.05555555555555555
drevo,les,0.05555555555555555
drevo,krošnja,0.05555555555555555
drevo,rasti,0.05555555555555555
drevo,narava,0.1111111111111111
drevo,list,0.2222222222222222
drevo,zeleno,0.05555555555555555
drevo,rastlina,0.1111111111111111
družben,političen,0.058823529411764705
družben,družina,0.058823529411764705
družben,veselje,0.058823529411764705
družben,problem,0.058823529411764705
družben,vključen,0.058823529411764705
družben,ljudski,0.058823529411764705
družben,družba,0.058823529411764705
družben,človek,0.058823529411764705
družben,dogodek,0.11764705882352941
družben,status,0.058823529411764705
družben,podjetje,0.058823529411764705
družben,socialen,0.058823529411764705
družben,zabaven,0.058823529411764705
družben,"odgovornost, skupnost",0.058823529411764705
družben,lastnina,0.058823529411764705
družben,prostor,0.058823529411764705
družinski,družina,0.047619047619047616
družinski,domač,0.047619047619047616
družinski,čas,0.047619047619047616
družinski,člani,0.047619047619047616
družinski,človek,0.047619047619047616
družinski,skupinski,0.047619047619047616
družinski,status,0.047619047619047616
družinski,prijeten,0.047619047619047616
družinski,oče,0.047619047619047616
družinski,smreka,0.047619047619047616
družinski,prijatelj,0.14285714285714285
družinski,nostalgija,0.047619047619047616
družinski,piknik,0.047619047619047616
družinski,član,0.2857142857142857
držati,vpliv,0.05
držati,vedro,0.05
držati,položaj,0.05
držati,roka,0.2
držati,roke,0.05
držati,besedo,0.05
držati,usodo svojega življenja,0.05
držati,spustiti,0.05
držati,roko,0.05
držati,dežnik,0.05
držati,prijeti,0.05
držati,v šahu,0.05
držati,imeti v rokah,0.1
držati,stisniti,0.05
držati,imeti,0.05
držati,ohranjati,0.05
državljan,pripadnik,0.05263157894736842
državljan,slovenije,0.15789473684210525
državljan,odgovornost,0.05263157894736842
državljan,davkoplačevalec,0.05263157894736842
državljan,človek,0.15789473684210525
državljan,država,0.15789473684210525
državljan,slovenec,0.05263157894736842
državljan,republika,0.05263157894736842
državljan,jaz,0.05263157894736842
državljan,slovenija,0.05263157894736842
državljan,zastava,0.05263157894736842
državljan,prebivalec,0.05263157894736842
državljan,oseba iz določene države,0.05263157894736842
duh,meglica,0.05
duh,strah,0.25
duh,duhovnost,0.05
duh,duša,0.05
duh,groza,0.05
duh,casper,0.05
duh,skrivnostnost,0.05
duh,vonj,0.05
duh,rjuha,0.05
duh,strašljivo,0.05
duh,česa?,0.05
duh,bela rjuha,0.1
duh,... je ušel iz steklenice,0.05
duh,skrivnost,0.05
duh,noč čarovnic,0.05
duša,misli,0.05
duša,religija,0.05
duša,gumbnica,0.05
duša,veselje,0.05
duša,nebesa,0.1
duša,lepota,0.05
duša,soulmate,0.05
duša,notranjost,0.05
duša,neujemljivost,0.05
duša,me boli,0.05
duša,duh,0.05
duša,čustva,0.1
duša,dobro,0.05
duša,trpljenje,0.05
duša,smrt,0.05
duša,"zgodovinska znnja, ki opisujeeo delovanje duše,razne  religije",0.05
duša,srce,0.05
duša,telo,0.05
dvigniti,uteži,0.1111111111111111
dvigniti,utež,0.16666666666666666
dvigniti,potencial,0.05555555555555555
dvigniti,dvig,0.05555555555555555
dvigniti,poprijeti,0.05555555555555555
dvigniti,hrbet,0.05555555555555555
dvigniti,vrečo,0.05555555555555555
dvigniti,odvtal,0.05555555555555555
dvigniti,dvigalo,0.05555555555555555
dvigniti,predmet,0.1111111111111111
dvigniti,napeti,0.05555555555555555
dvigniti,premakniti težko breme,0.05555555555555555
dvigniti,breme,0.1111111111111111
dvoboj,strah,0.05
dvoboj,besedni dvoboj,0.05
dvoboj,boks,0.05
dvoboj,igra,0.05
dvoboj,spopad,0.1
dvoboj,mec,0.05
dvoboj,vitez,0.05
dvoboj,duel,0.15
dvoboj,tekma,0.05
dvoboj,vitezi,0.05
dvoboj,bitka,0.05
dvoboj,besedni,0.1
dvoboj,moč,0.05
dvoboj,pretep,0.05
dvoboj,ogenj,0.05
dvoboj,meč,0.05
dvom,strah,0.16666666666666666
dvom,ujetost,0.05555555555555555
dvom,nezaupanje,0.05555555555555555
dvom,izbira,0.05555555555555555
dvom,dvom o odgovoru,0.05555555555555555
dvom,težava,0.05555555555555555
dvom,dvomiti,0.05555555555555555
dvom,negotovost,0.05555555555555555
dvom,vprašanje,0.05555555555555555
dvom,ljubosumje,0.05555555555555555
dvom,nesigurnost,0.05555555555555555
dvom,ojoj,0.05555555555555555
dvom,razmišljanje,0.05555555555555555
dvom,vase,0.05555555555555555
dvom,počutje,0.05555555555555555
